V4_BL	V3_BL_n
1.2	-2.9999999999999997E-05
1.1800000000000002	-2.6E-05
1.1600000000000001	-4E-06
1.1400000000000001	7E-05
1.12	6E-06
1.1	-9.9999999999999991E-06
1.08	-4E-06
1.06	-8E-06
1.04	-2.6E-05
1.02	-1.9999999999999998E-05
1	9.9999999999999991E-06
0.98000000000000009	3.9999999999999996E-05
0.96000000000000008	-9.9999999999999991E-06
0.94000000000000006	-1.4E-05
0.92	-8E-06
0.9	-9.9999999999999991E-06
0.88	-8E-06
0.86	-9.9999999999999991E-06
0.84000000000000008	-8E-06
0.82000000000000006	1.6E-05
0.8	8.8E-05
0.78	0
0.76	0
0.74	-6E-06
0.72000000000000008	0
0.70000000000000007	-6E-06
0.68	-6E-06
0.66	-4E-06
0.64	-1.6E-05
0.62	6E-06
0.6	2E-06
0.58000000000000007	0
0.56	8E-06
0.54	9.9999999999999991E-06
0.52	1.4E-05
0.5	-4E-06
0.48000000000000004	4.6E-05
0.46	4.2E-05
0.44	6.2E-05
0.42000000000000004	0.000194
0.4	0.000112
0.38	3.9999999999999996E-05
0.36000000000000004	4E-06
0.34	7.4E-05
0.32	0.00015199999999999998
0.3	0.000708
0.28	0.0051319999999999994
0.26	1.00899
0.24000000000000002	0.930174
0.22	0.93267
0.2	0.928276
0.18000000000000002	0.92894599999999994
0.16	0.93116599999999994
0.14	0.93069399999999991
0.12000000000000001	0.92772599999999994
0.1	0.9306
0.08	0.931512
0.060000000000000005	0.92911
0.04	0.928476
0.02	0.928624
0	0.927534
