V3_BL_n	V4_BL
1.2	-1.9999999999999998E-05
1.1800000000000002	-1.9999999999999998E-05
1.1600000000000001	-1.8E-05
1.1400000000000001	-1.8E-05
1.12	-1.8E-05
1.1	-1.8E-05
1.08	-1.8E-05
1.06	-1.8E-05
1.04	-1.8E-05
1.02	-1.8E-05
1	-1.6E-05
0.98000000000000009	-1.8E-05
0.96000000000000008	-1.9999999999999998E-05
0.94000000000000006	-1.8E-05
0.92	-1.8E-05
0.9	-1.8E-05
0.88	-1.9999999999999998E-05
0.86	-1.9999999999999998E-05
0.84000000000000008	-1.9999999999999998E-05
0.82000000000000006	-1.6E-05
0.8	-1.8E-05
0.78	-1.8E-05
0.76	-1.8E-05
0.74	-1.6E-05
0.72000000000000008	-1.8E-05
0.70000000000000007	-1.9999999999999998E-05
0.68	-1.8E-05
0.66	-1.6E-05
0.64	-1.9999999999999998E-05
0.62	-1.9999999999999998E-05
0.6	-1.9999999999999998E-05
0.58000000000000007	-1.9999999999999998E-05
0.56	-1.9999999999999998E-05
0.54	-1.8E-05
0.52	-1.8E-05
0.5	-1.8E-05
0.48000000000000004	-1.9999999999999998E-05
0.46	-1.8E-05
0.44	-1.8E-05
0.42000000000000004	-1.9999999999999998E-05
0.4	-2.4E-05
0.38	-1.9999999999999998E-05
0.36000000000000004	-1.6E-05
0.34	2E-06
0.32	0.000112
0.3	0.00086199999999999992
0.28	0.006482
0.26	1.0026
0.24000000000000002	0.90045599999999992
0.22	0.900416
0.2	0.900434
0.18000000000000002	0.90040599999999993
0.16	0.900408
0.14	0.90040999999999993
0.12000000000000001	0.90038
0.1	0.900358
0.08	0.900376
0.060000000000000005	0.900366
0.04	0.900312
0.02	0.900366
0	0.90033199999999991
