V4_BL	V3_BL_n
1.2	-3.4E-05
1.1800000000000002	-2.6E-05
1.1600000000000001	-2.6E-05
1.1400000000000001	-1.9999999999999998E-05
1.12	-2.2E-05
1.1	-2.2E-05
1.08	-1.8E-05
1.06	-1.9999999999999998E-05
1.04	-1.6E-05
1.02	-1.6E-05
1	-2.2E-05
0.98000000000000009	-1.6E-05
0.96000000000000008	-1.8E-05
0.94000000000000006	-2.4E-05
0.92	-2.4E-05
0.9	-1.9999999999999998E-05
0.88	-2.2E-05
0.86	-1.8E-05
0.84000000000000008	-1.8E-05
0.82000000000000006	-1.9999999999999998E-05
0.8	-1.6E-05
0.78	-2.4E-05
0.76	-1.8E-05
0.74	-1.6E-05
0.72000000000000008	-1.2E-05
0.70000000000000007	-1.6E-05
0.68	-1.8E-05
0.66	-2.2E-05
0.64	-2.4E-05
0.62	-1.8E-05
0.6	-1.8E-05
0.58000000000000007	-1.9999999999999998E-05
0.56	-1.6E-05
0.54	-2.2E-05
0.52	-1.9999999999999998E-05
0.5	-2.2E-05
0.48000000000000004	-1.8E-05
0.46	-2.2E-05
0.44	-1.8E-05
0.42000000000000004	-1.6E-05
0.4	-1.6E-05
0.38	-1.4E-05
0.36000000000000004	-2E-06
0.34	7.8E-05
0.32	0.000612
0.3	0.005176
0.28	1.09872
0.26	0.91100799999999993
0.24000000000000002	0.911086
0.22	0.911184
0.2	0.91099999999999992
0.18000000000000002	0.91096
0.16	0.910918
0.14	0.910882
0.12000000000000001	0.91082599999999991
0.1	0.910812
0.08	0.910754
0.060000000000000005	0.91074599999999994
0.04	0.91072
0.02	0.91067599999999993
0	0.9107059999999999
