V3_BL_n	V4_BL
1.2	-3.4E-05
1.1800000000000002	-2.8E-05
1.1600000000000001	-2.6E-05
1.1400000000000001	-2.2E-05
1.12	-2.4E-05
1.1	-2.2E-05
1.08	-2.8E-05
1.06	-2.4E-05
1.04	-1.8E-05
1.02	-2.6E-05
1	-2.2E-05
0.98000000000000009	-2.9999999999999997E-05
0.96000000000000008	-3.9999999999999996E-05
0.94000000000000006	-2.2E-05
0.92	-5.8E-05
0.9	-5.6E-05
0.88	-5.4E-05
0.86	-5.2E-05
0.84000000000000008	-4.4E-05
0.82000000000000006	-5.8E-05
0.8	-4.2E-05
0.78	-3.2E-05
0.76	-2.2E-05
0.74	-2.6E-05
0.72000000000000008	-3.2E-05
0.70000000000000007	-4.2E-05
0.68	-2.9999999999999997E-05
0.66	-2.8E-05
0.64	-2.4E-05
0.62	-2.2E-05
0.6	-1.9999999999999998E-05
0.58000000000000007	-2.2E-05
0.56	-2.6E-05
0.54	-2.8E-05
0.52	-1.9999999999999998E-05
0.5	-2.8E-05
0.48000000000000004	-3.6E-05
0.46	-3.4E-05
0.44	-3.7999999999999995E-05
0.42000000000000004	-3.7999999999999995E-05
0.4	-2.9999999999999997E-05
0.38	-2.8E-05
0.36000000000000004	-2.8E-05
0.34	-1.8E-05
0.32	4.9999999999999996E-05
0.3	0.000594
0.28	0.004888
0.26	1.10272
0.24000000000000002	0.967016
0.22	0.966924
0.2	0.966954
0.18000000000000002	0.96700599999999992
0.16	0.96694399999999991
0.14	0.966916
0.12000000000000001	0.966884
0.1	0.96676999999999991
0.08	0.966808
0.060000000000000005	0.966858
0.04	0.966872
0.02	0.96683
0	0.966854
