V1_Q_n	V2_Q
0	1.200086
0.012	1.2000899999999999
0.024	1.2000899999999999
0.036000000000000004	1.200092
0.048	1.2000899999999999
0.060000000000000005	1.200092
0.072000000000000008	1.200094
0.084	1.200092
0.096	1.200094
0.108	1.200092
0.12000000000000001	1.2000979999999999
0.132	1.200096
0.14400000000000002	1.2000979999999999
0.156	1.200096
0.168	1.2000979999999999
0.18000000000000002	1.200106
0.192	1.2001039999999998
0.20400000000000002	1.200106
0.216	1.2001039999999998
0.228	1.200108
0.24000000000000002	1.2001039999999998
0.252	1.20011
0.264	1.2001
0.276	1.200102
0.28800000000000003	1.200092
0.3	1.200084
0.312	1.200072
0.324	1.200052
0.336	1.200024
0.34800000000000003	1.1999819999999999
0.36000000000000004	1.1999199999999999
0.372	1.199828
0.384	1.199702
0.396	1.199514
0.40800000000000003	1.1992479999999999
0.42000000000000004	1.19888
0.432	1.198362
0.444	1.197644
0.456	1.1966459999999999
0.468	1.195272
0.48000000000000004	1.193376
0.49200000000000005	1.190802
0.504	1.187254
0.516	1.182278
0.528	1.175478
0.54	1.165414
0.552	1.150568
0.56400000000000006	1.126402
0.57600000000000007	1.068226
0.58800000000000008	0.892984
0.6	0.67945
0.612	0.620248
0.624	0.588654
0.636	0.56414199999999992
0.648	0.544972
0.66	0.52985799999999994
0.672	0.515168
0.684	0.501446
0.69600000000000006	0.488444
0.70800000000000007	0.47636999999999996
0.72000000000000008	0.464908
0.732	0.454016
0.744	0.44306599999999996
0.756	0.43284999999999996
0.768	0.422492
0.78	0.41249199999999997
0.792	0.402636
0.804	0.39322399999999996
0.81600000000000006	0.383604
0.82800000000000007	0.37473399999999996
0.84000000000000008	0.365764
0.85200000000000009	0.357166
0.864	0.348516
0.876	0.340238
0.888	0.332298
0.9	0.32443
0.912	0.316842
0.924	0.309836
0.936	0.302854
0.94800000000000006	0.296076
0.96000000000000008	0.289644
0.97200000000000009	0.283468
0.9840000000000001	0.277456
0.996	0.271932
1.008	0.266496
1.02	0.261152
1.032	0.256316
1.044	0.25156
1.056	0.24690199999999998
1.068	0.242638
1.08	0.238282
1.092	0.234454
1.104	0.23067
1.116	0.22702
1.1280000000000001	0.223524
1.1400000000000001	0.22023199999999998
1.1520000000000001	0.217112
1.1640000000000002	0.21401399999999998
1.1760000000000002	0.21112399999999998
1.1880000000000002	0.208342
1.2	0.205696
