V1_Q_n	V2_Q
0	1.190478
0.012	1.190326
0.024	1.1903839999999999
0.036000000000000004	1.190308
0.048	1.189868
0.060000000000000005	1.190348
0.072000000000000008	1.190294
0.084	1.1906459999999999
0.096	1.19118
0.108	1.190926
0.12000000000000001	1.190462
0.132	1.190338
0.14400000000000002	1.190404
0.156	1.190326
0.168	1.190618
0.18000000000000002	1.190378
0.192	1.1893559999999999
0.20400000000000002	1.190062
0.216	1.18913
0.228	1.1889239999999999
0.24000000000000002	1.188284
0.252	1.1874419999999999
0.264	1.18591
0.276	1.184416
0.28800000000000003	1.183354
0.3	1.1783519999999998
0.312	1.173764
0.324	1.166064
0.336	1.156626
0.34800000000000003	1.1444239999999999
0.36000000000000004	1.1286479999999999
0.372	1.104992
0.384	1.073248
0.396	1.034538
0.40800000000000003	0.971088
0.42000000000000004	0.841024
0.432	0.70045
0.444	0.671844
0.456	0.65355
0.468	0.63841799999999993
0.48000000000000004	0.62397799999999992
0.49200000000000005	0.611084
0.504	0.59872799999999993
0.516	0.586608
0.528	0.57524199999999992
0.54	0.56394
0.552	0.55282599999999993
0.56400000000000006	0.541984
0.57600000000000007	0.531482
0.58800000000000008	0.521228
0.6	0.5109
0.612	0.500772
0.624	0.49085799999999996
0.636	0.48096999999999995
0.648	0.47116199999999997
0.66	0.461472
0.672	0.451908
0.684	0.44239599999999996
0.69600000000000006	0.433006
0.70800000000000007	0.42369399999999996
0.72000000000000008	0.41448799999999997
0.732	0.405354
0.744	0.396324
0.756	0.387376
0.768	0.378724
0.78	0.370064
0.792	0.361666
0.804	0.353344
0.81600000000000006	0.345248
0.82800000000000007	0.337202
0.84000000000000008	0.329374
0.85200000000000009	0.32189999999999996
0.864	0.314614
0.876	0.307558
0.888	0.30085
0.9	0.294114
0.912	0.287914
0.924	0.281668
0.936	0.275864
0.94800000000000006	0.270516
0.96000000000000008	0.265222
0.97200000000000009	0.26015
0.9840000000000001	0.2551
0.996	0.2505
1.008	0.246326
1.02	0.242164
1.032	0.237982
1.044	0.234252
1.056	0.230706
1.068	0.22698
1.08	0.223656
1.092	0.220374
1.104	0.217356
1.116	0.21442
1.1280000000000001	0.211732
1.1400000000000001	0.20897
1.1520000000000001	0.206388
1.1640000000000002	0.203894
1.1760000000000002	0.201424
1.1880000000000002	0.199344
1.2	0.197208
