V3_BL_n	V4_BL
1.2	-0.015968
1.1800000000000002	-0.014006
1.1600000000000001	-0.015505999999999999
1.1400000000000001	-0.023434
1.12	-0.019389999999999998
1.1	-0.017186
1.08	-0.016262
1.06	-0.012133999999999999
1.04	-0.008216
1.02	-0.01432
1	-0.011647999999999999
0.98000000000000009	-0.01676
0.96000000000000008	-0.014832
0.94000000000000006	-0.0077259999999999994
0.92	-0.01214
0.9	-0.012301999999999999
0.88	-0.017542
0.86	-0.016574
0.84000000000000008	-0.017976
0.82000000000000006	-0.016426
0.8	-0.016423999999999998
0.78	-0.019795999999999998
0.76	-0.014979999999999999
0.74	-0.019913999999999998
0.72000000000000008	-0.015545999999999999
0.70000000000000007	-0.022198
0.68	-0.023592
0.66	-0.018254
0.64	-0.015983999999999998
0.62	-0.019244
0.6	-0.018646
0.58000000000000007	-0.017079999999999998
0.56	-0.017024
0.54	-0.017386
0.52	-0.021646
0.5	-0.020654
0.48000000000000004	-0.019681999999999998
0.46	0.964144
0.44	0.92909
0.42000000000000004	0.92657
0.4	0.92407
0.38	0.921582
0.36000000000000004	0.919068
0.34	0.91654399999999991
0.32	0.9139799999999999
0.3	0.911566
0.28	0.90904
0.26	0.90666399999999991
0.24000000000000002	0.90424399999999994
0.22	0.901812
0.2	0.899436
0.18000000000000002	0.89701
0.16	0.894644
0.14	0.892322
0.12000000000000001	0.88996199999999992
0.1	0.887748
0.08	0.88541399999999992
0.060000000000000005	0.88320599999999994
0.04	0.88091
0.02	0.87870399999999993
0	0.876506
