V3_BL_n	V4_BL
1.2	-2.2E-05
1.1800000000000002	-1.9999999999999998E-05
1.1600000000000001	-2.2E-05
1.1400000000000001	-2.2E-05
1.12	-2.2E-05
1.1	-2.2E-05
1.08	-2.4E-05
1.06	-2.2E-05
1.04	-2.2E-05
1.02	-2.2E-05
1	-2.2E-05
0.98000000000000009	-1.9999999999999998E-05
0.96000000000000008	-1.9999999999999998E-05
0.94000000000000006	-2.4E-05
0.92	-2.4E-05
0.9	-1.9999999999999998E-05
0.88	-1.9999999999999998E-05
0.86	-2.2E-05
0.84000000000000008	-2.2E-05
0.82000000000000006	-1.9999999999999998E-05
0.8	-1.9999999999999998E-05
0.78	-1.9999999999999998E-05
0.76	-2.2E-05
0.74	-1.9999999999999998E-05
0.72000000000000008	-1.9999999999999998E-05
0.70000000000000007	-1.9999999999999998E-05
0.68	-1.6E-05
0.66	-1.6E-05
0.64	-1.9999999999999998E-05
0.62	-1.9999999999999998E-05
0.6	-2.2E-05
0.58000000000000007	-2.4E-05
0.56	-1.8E-05
0.54	-1.9999999999999998E-05
0.52	-1.9999999999999998E-05
0.5	-2.8E-05
0.48000000000000004	-2.6E-05
0.46	-2.2E-05
0.44	-2.4E-05
0.42000000000000004	-2.2E-05
0.4	-2.4E-05
0.38	-2.6E-05
0.36000000000000004	-2.2E-05
0.34	-1.8E-05
0.32	-2.4E-05
0.3	-1.8E-05
0.28	2.2E-05
0.26	0.000178
0.24000000000000002	0.000988
0.22	0.00703
0.2	0.98998199999999992
0.18000000000000002	0.940272
0.16	0.94024199999999991
0.14	0.940278
0.12000000000000001	0.94021599999999994
0.1	0.94015399999999993
0.08	0.94014999999999993
0.060000000000000005	0.94007
0.04	0.940172
0.02	0.94014199999999992
0	0.940078
