V4_BL	V3_BL_n
1.2	1.4E-05
1.1800000000000002	6E-06
1.1600000000000001	2.8E-05
1.1400000000000001	1.6E-05
1.12	-4E-06
1.1	2.6E-05
1.08	1.6E-05
1.06	1.6E-05
1.04	4E-06
1.02	1.8E-05
1	0
0.98000000000000009	0
0.96000000000000008	3.4E-05
0.94000000000000006	0
0.92	2E-06
0.9	0
0.88	0
0.86	-8E-06
0.84000000000000008	-8E-06
0.82000000000000006	-9.9999999999999991E-06
0.8	-4E-06
0.78	-8E-06
0.76	-8E-06
0.74	-8E-06
0.72000000000000008	-2E-06
0.70000000000000007	3.9999999999999996E-05
0.68	4.8E-05
0.66	2E-06
0.64	1.2E-05
0.62	9.9999999999999991E-06
0.6	6E-06
0.58000000000000007	0
0.56	1.8E-05
0.54	4E-06
0.52	8E-06
0.5	1.4E-05
0.48000000000000004	2E-06
0.46	2.9999999999999997E-05
0.44	6.4E-05
0.42000000000000004	3.6E-05
0.4	1.8E-05
0.38	0
0.36000000000000004	1.9999999999999998E-05
0.34	3.6E-05
0.32	7E-05
0.3	0.000126
0.28	0.00071999999999999994
0.26	0.004032
0.24000000000000002	0.984614
0.22	0.9174
0.2	0.917578
0.18000000000000002	0.91606999999999994
0.16	0.91654399999999991
0.14	0.916134
0.12000000000000001	0.91605399999999992
0.1	0.91687199999999991
0.08	0.915142
0.060000000000000005	0.91879
0.04	0.916484
0.02	0.91570599999999991
0	0.916488
