V4_BL	V3_BL_n
1.2	2.8E-05
1.1800000000000002	4.4E-05
1.1600000000000001	4E-06
1.1400000000000001	5.2E-05
1.12	0
1.1	9.9999999999999991E-06
1.08	4E-06
1.06	0
1.04	9.9999999999999991E-06
1.02	5.4E-05
1	2.6E-05
0.98000000000000009	5.6E-05
0.96000000000000008	1.4E-05
0.94000000000000006	1.4E-05
0.92	8E-06
0.9	2E-06
0.88	-4E-06
0.86	-2E-06
0.84000000000000008	0
0.82000000000000006	-6E-06
0.8	2E-06
0.78	-9.9999999999999991E-06
0.76	-9.9999999999999991E-06
0.74	-6E-06
0.72000000000000008	-1.2E-05
0.70000000000000007	0
0.68	-8E-06
0.66	-4E-06
0.64	-6E-06
0.62	-9.9999999999999991E-06
0.6	0
0.58000000000000007	1.4E-05
0.56	9.9999999999999991E-06
0.54	1.2E-05
0.52	9.9999999999999991E-06
0.5	2.8E-05
0.48000000000000004	1.9999999999999998E-05
0.46	4.6E-05
0.44	7.9999999999999993E-05
0.42000000000000004	1.6E-05
0.4	3.9999999999999996E-05
0.38	6.4E-05
0.36000000000000004	0.00014199999999999998
0.34	0.000602
0.32	0.002274
0.3	0.01222
0.28	0.99375799999999992
0.26	0.890332
0.24000000000000002	0.89033599999999991
0.22	0.890764
0.2	0.890516
0.18000000000000002	0.890766
0.16	0.890548
0.14	0.890084
0.12000000000000001	0.89001199999999991
0.1	0.8900579999999999
0.08	0.889918
0.060000000000000005	0.88977
0.04	0.889794
0.02	0.88967
0	0.889732
