V2_Q	V1_Q_n
0	1.200014
0.01	1.2000199999999999
0.02	1.2000199999999999
0.030000000000000002	1.200026
0.04	1.2000199999999999
0.05	1.200022
0.060000000000000005	1.200024
0.07	1.200018
0.08	1.200024
0.090000000000000011	1.200022
0.1	1.200022
0.11	1.200022
0.12000000000000001	1.2000199999999999
0.13	1.2000199999999999
0.14	1.200016
0.15	1.200014
0.16	1.200016
0.17	1.200014
0.18000000000000002	1.200008
0.19	1.200002
0.2	1.199994
0.21000000000000002	1.199988
0.22	1.199978
0.23	1.199964
0.24000000000000002	1.19994
0.25	1.199918
0.26	1.199876
0.27	1.199828
0.28	1.199768
0.29000000000000004	1.199684
0.3	1.1995719999999999
0.31	1.1994259999999999
0.32	1.1992319999999999
0.33	1.198994
0.34	1.198682
0.35000000000000003	1.1982819999999999
0.36000000000000004	1.19777
0.37	1.1971
0.38	1.196262
0.39	1.195198
0.4	1.1938579999999999
0.41000000000000003	1.1921439999999999
0.42000000000000004	1.19
0.43	1.187296
0.44	1.183868
0.45	1.179532
0.46	1.173942
0.47000000000000003	1.1667939999999999
0.48000000000000004	1.157392
0.49000000000000005	1.144938
0.5	1.127622
0.51	1.1018599999999998
0.52	1.057552
0.53	0.875382
0.54	0.708426
0.55	0.616914
0.56	0.45532799999999996
0.57000000000000006	0.291068
0.58000000000000007	0.168736
0.59000000000000008	0.105224
0.6	0.073364
0.61	0.053798
0.62	0.040916
0.63	0.031802
0.64	0.025061999999999997
0.65	0.019846
0.66	0.015784
0.67	0.012626
0.68	0.010084
0.69000000000000006	0.0080559999999999989
0.70000000000000007	0.0063799999999999994
0.71000000000000008	0.0050479999999999995
0.72000000000000008	0.003968
0.73	0.003132
0.74	0.0024419999999999997
0.75	0.0019479999999999999
0.76	0.001518
0.77	0.00116
0.78	0.00089
0.79	0.000674
0.8	0.000504
0.81	0.000374
0.82000000000000006	0.000276
0.83000000000000007	0.000206
0.84000000000000008	0.000148
0.85000000000000009	0.000108
0.86	7.4E-05
0.87	4.8E-05
0.88	3.6E-05
0.89	2.4E-05
0.9	1.4E-05
0.91	6E-06
0.92	2E-06
0.93	0
0.94000000000000006	-4E-06
0.95000000000000007	-6E-06
0.96000000000000008	-4E-06
0.97000000000000008	-6E-06
0.98000000000000009	-8E-06
0.9900000000000001	-6E-06
1	-6E-06
1.01	-8E-06
1.02	-8E-06
1.03	-8E-06
1.04	-6E-06
1.05	-4E-06
1.06	-6E-06
1.07	-8E-06
1.08	-6E-06
1.09	-8E-06
1.1	-6E-06
1.11	-6E-06
1.12	-6E-06
1.1300000000000001	-2E-06
1.1400000000000001	-9.9999999999999991E-06
1.1500000000000001	-6E-06
1.1600000000000001	-4E-06
1.1700000000000002	-6E-06
1.1800000000000002	-4E-06
1.19	-8E-06
1.2	-6E-06
