V2_Q	V1_Q_n
0	1.2000199999999999
0.012	1.200022
0.024	1.200024
0.036000000000000004	1.2000199999999999
0.048	1.200024
0.060000000000000005	1.200026
0.072000000000000008	1.20003
0.084	1.200024
0.096	1.200026
0.108	1.200024
0.12000000000000001	1.200024
0.132	1.200022
0.14400000000000002	1.200026
0.156	1.200022
0.168	1.200022
0.18000000000000002	1.2000199999999999
0.192	1.200018
0.20400000000000002	1.200016
0.216	1.200022
0.228	1.200016
0.24000000000000002	1.200018
0.252	1.200018
0.264	1.200014
0.276	1.20001
0.28800000000000003	1.200006
0.3	1.200002
0.312	1.19999
0.324	1.199984
0.336	1.199968
0.34800000000000003	1.199946
0.36000000000000004	1.19991
0.372	1.19987
0.384	1.199816
0.396	1.1997419999999999
0.40800000000000003	1.1996339999999999
0.42000000000000004	1.199452
0.432	1.1992
0.444	1.1988539999999999
0.456	1.198394
0.468	1.197768
0.48000000000000004	1.196852
0.49200000000000005	1.19546
0.504	1.193536
0.516	1.190814
0.528	1.1872719999999999
0.54	1.181856
0.552	1.175664
0.56400000000000006	1.16282
0.57600000000000007	1.14374
0.58800000000000008	1.091912
0.6	0.63052
0.612	0.597692
0.624	0.574726
0.636	0.556048
0.648	0.539972
0.66	0.525208
0.672	0.511672
0.684	0.498768
0.69600000000000006	0.486608
0.70800000000000007	0.47476799999999997
0.72000000000000008	0.46366399999999997
0.732	0.452848
0.744	0.442106
0.756	0.431934
0.768	0.421766
0.78	0.41197
0.792	0.40236
0.804	0.39300199999999996
0.81600000000000006	0.383364
0.82800000000000007	0.374226
0.84000000000000008	0.36574799999999996
0.85200000000000009	0.356944
0.864	0.34876599999999996
0.876	0.340708
0.888	0.332648
0.9	0.32528199999999996
0.912	0.318246
0.924	0.311262
0.936	0.30475399999999997
0.94800000000000006	0.29787199999999997
0.96000000000000008	0.290732
0.97200000000000009	0.28463
0.9840000000000001	0.279082
0.996	0.27371
1.008	0.268736
1.02	0.263942
1.032	0.259374
1.044	0.254664
1.056	0.25045
1.068	0.24637199999999998
1.08	0.242784
1.092	0.23937999999999998
1.104	0.236096
1.116	0.23249399999999998
1.1280000000000001	0.22947599999999999
1.1400000000000001	0.22686599999999998
1.1520000000000001	0.224188
1.1640000000000002	0.22183799999999998
1.1760000000000002	0.21922999999999998
1.1880000000000002	0.217046
1.2	0.214812
