V1_Q_n	V2_Q
0	1.2000979999999999
0.012	1.200092
0.024	1.2000979999999999
0.036000000000000004	1.200096
0.048	1.200096
0.060000000000000005	1.2001
0.072000000000000008	1.200094
0.084	1.200094
0.096	1.2000899999999999
0.108	1.200094
0.12000000000000001	1.2000979999999999
0.132	1.200102
0.14400000000000002	1.200092
0.156	1.2000979999999999
0.168	1.200094
0.18000000000000002	1.200094
0.192	1.2000899999999999
0.20400000000000002	1.200088
0.216	1.2000819999999999
0.228	1.20008
0.24000000000000002	1.200072
0.252	1.200064
0.264	1.2000499999999998
0.276	1.2000279999999999
0.28800000000000003	1.2000039999999999
0.3	1.199962
0.312	1.199906
0.324	1.19983
0.336	1.19972
0.34800000000000003	1.1995719999999999
0.36000000000000004	1.19938
0.372	1.1991079999999998
0.384	1.198726
0.396	1.198212
0.40800000000000003	1.1975099999999999
0.42000000000000004	1.196544
0.432	1.195214
0.444	1.193396
0.456	1.190976
0.468	1.1876799999999999
0.48000000000000004	1.183166
0.49200000000000005	1.177134
0.504	1.168642
0.516	1.1567619999999999
0.528	1.13845
0.54	1.1084859999999999
0.552	1.043528
0.56400000000000006	0.88074999999999992
0.57600000000000007	0.700448
0.58800000000000008	0.65255999999999992
0.6	0.624996
0.612	0.60434199999999993
0.624	0.58695599999999992
0.636	0.571738
0.648	0.558002
0.66	0.54501
0.672	0.532816
0.684	0.521762
0.69600000000000006	0.510612
0.70800000000000007	0.500116
0.72000000000000008	0.48990399999999995
0.732	0.479892
0.744	0.470296
0.756	0.460626
0.768	0.451408
0.78	0.442388
0.792	0.433378
0.804	0.42451
0.81600000000000006	0.4159
0.82800000000000007	0.407338
0.84000000000000008	0.399068
0.85200000000000009	0.390812
0.864	0.382758
0.876	0.37490399999999996
0.888	0.36717
0.9	0.35975999999999997
0.912	0.35232399999999997
0.924	0.34513
0.936	0.338198
0.94800000000000006	0.33144
0.96000000000000008	0.32489199999999996
0.97200000000000009	0.31857599999999997
0.9840000000000001	0.312586
0.996	0.30656
1.008	0.300942
1.02	0.29547599999999996
1.032	0.29018
1.044	0.285146
1.056	0.280318
1.068	0.27562
1.08	0.2711
1.092	0.266758
1.104	0.26245799999999997
1.116	0.257754
1.1280000000000001	0.25396399999999997
1.1400000000000001	0.250282
1.1520000000000001	0.246808
1.1640000000000002	0.243448
1.1760000000000002	0.240176
1.1880000000000002	0.237096
1.2	0.234098
