V1_Q_n	V2_Q
0	1.2000819999999999
0.012	1.200086
0.024	1.2000819999999999
0.036000000000000004	1.2000819999999999
0.048	1.200078
0.060000000000000005	1.20008
0.072000000000000008	1.200078
0.084	1.2000819999999999
0.096	1.20008
0.108	1.20008
0.12000000000000001	1.20008
0.132	1.2000739999999999
0.14400000000000002	1.200076
0.156	1.200072
0.168	1.2000739999999999
0.18000000000000002	1.2000659999999999
0.192	1.20006
0.20400000000000002	1.2000499999999998
0.216	1.200032
0.228	1.20001
0.24000000000000002	1.1999819999999999
0.252	1.199938
0.264	1.19987
0.276	1.199782
0.28800000000000003	1.1996499999999999
0.3	1.199468
0.312	1.199214
0.324	1.198866
0.336	1.198384
0.34800000000000003	1.197722
0.36000000000000004	1.1968159999999999
0.372	1.195592
0.384	1.193952
0.396	1.1917579999999999
0.40800000000000003	1.1888459999999999
0.42000000000000004	1.1849779999999999
0.432	1.1801059999999999
0.444	1.17347
0.456	1.164586
0.468	1.152572
0.48000000000000004	1.135786
0.49200000000000005	1.111044
0.504	1.070468
0.516	0.97439199999999992
0.528	0.844472
0.54	0.690626
0.552	0.64125
0.56400000000000006	0.610304
0.57600000000000007	0.586546
0.58800000000000008	0.566646
0.6	0.54911599999999994
0.612	0.533216
0.624	0.51846399999999992
0.636	0.50461
0.648	0.491452
0.66	0.47878
0.672	0.466582
0.684	0.454746
0.69600000000000006	0.44323599999999996
0.70800000000000007	0.431994
0.72000000000000008	0.421002
0.732	0.41009599999999996
0.744	0.39955599999999997
0.756	0.38921
0.768	0.378924
0.78	0.368868
0.792	0.359016
0.804	0.34937799999999997
0.81600000000000006	0.33993599999999996
0.82800000000000007	0.330734
0.84000000000000008	0.321774
0.85200000000000009	0.313062
0.864	0.304674
0.876	0.29659199999999997
0.888	0.28885
0.9	0.28127399999999997
0.912	0.27417199999999997
0.924	0.267362
0.936	0.260852
0.94800000000000006	0.254672
0.96000000000000008	0.24878599999999998
0.97200000000000009	0.243198
0.9840000000000001	0.237902
0.996	0.232896
1.008	0.22814399999999999
1.02	0.22364399999999998
1.032	0.219378
1.044	0.21529199999999998
1.056	0.21139
1.068	0.20776999999999998
1.08	0.20429
1.092	0.20097199999999998
1.104	0.19774999999999998
1.116	0.194776
1.1280000000000001	0.191942
1.1400000000000001	0.18925
1.1520000000000001	0.18664999999999998
1.1640000000000002	0.18417599999999998
1.1760000000000002	0.181802
1.1880000000000002	0.179478
1.2	0.177312
