V1_Q_n	V2_Q
0	1.200076
0.01	1.200076
0.02	1.200072
0.030000000000000002	1.200076
0.04	1.2000739999999999
0.05	1.20007
0.060000000000000005	1.200072
0.07	1.200072
0.08	1.200076
0.090000000000000011	1.200078
0.1	1.200072
0.11	1.200076
0.12000000000000001	1.200072
0.13	1.200072
0.14	1.200072
0.15	1.200072
0.16	1.20007
0.17	1.2000659999999999
0.18000000000000002	1.200064
0.19	1.2000579999999999
0.2	1.200056
0.21000000000000002	1.2000439999999999
0.22	1.200038
0.23	1.2000279999999999
0.24000000000000002	1.20001
0.25	1.199994
0.26	1.199968
0.27	1.1999279999999999
0.28	1.199882
0.29000000000000004	1.199816
0.3	1.19973
0.31	1.199616
0.32	1.199466
0.33	1.199268
0.34	1.1990159999999999
0.35000000000000003	1.19868
0.36000000000000004	1.1982519999999999
0.37	1.197694
0.38	1.196974
0.39	1.19607
0.4	1.194922
0.41000000000000003	1.193444
0.42000000000000004	1.1915799999999999
0.43	1.189252
0.44	1.18623
0.45	1.182558
0.46	1.177698
0.47000000000000003	1.1717659999999999
0.48000000000000004	1.164166
0.49000000000000005	1.154568
0.5	1.141924
0.51	1.12519
0.52	1.101396
0.53	1.063614
0.54	0.93959799999999993
0.55	0.756482
0.56	0.633344
0.57000000000000006	0.573538
0.58000000000000007	0.331862
0.59000000000000008	0.190086
0.6	0.120088
0.61	0.08645
0.62	0.067618
0.63	0.053694
0.64	0.043314
0.65	0.0354
0.66	0.029096
0.67	0.024073999999999998
0.68	0.019982
0.69000000000000006	0.016564
0.70000000000000007	0.013765999999999999
0.71000000000000008	0.011408
0.72000000000000008	0.009424
0.73	0.0077659999999999995
0.74	0.0063939999999999995
0.75	0.005228
0.76	0.00426
0.77	0.0034519999999999998
0.78	0.0027819999999999998
0.79	0.002226
0.8	0.001776
0.81	0.001408
0.82000000000000006	0.001108
0.83000000000000007	0.000868
0.84000000000000008	0.000682
0.85000000000000009	0.00052799999999999993
0.86	0.00041
0.87	0.000318
0.88	0.000252
0.89	0.000202
0.9	0.00015999999999999999
0.91	0.000128
0.92	0.000104
0.93	8.599999999999999E-05
0.94000000000000006	7.5999999999999991E-05
0.95000000000000007	6.2E-05
0.96000000000000008	5.6E-05
0.97000000000000008	5.2E-05
0.98000000000000009	4.8E-05
0.9900000000000001	4.2E-05
1	3.9999999999999996E-05
1.01	3.9999999999999996E-05
1.02	3.6E-05
1.03	3.6E-05
1.04	3.7999999999999995E-05
1.05	3.6E-05
1.06	3.6E-05
1.07	3.9999999999999996E-05
1.08	3.7999999999999995E-05
1.09	3.7999999999999995E-05
1.1	3.7999999999999995E-05
1.11	3.9999999999999996E-05
1.12	3.7999999999999995E-05
1.1300000000000001	3.7999999999999995E-05
1.1400000000000001	3.9999999999999996E-05
1.1500000000000001	3.9999999999999996E-05
1.1600000000000001	3.9999999999999996E-05
1.1700000000000002	4.2E-05
1.1800000000000002	3.9999999999999996E-05
1.19	4.2E-05
1.2	3.9999999999999996E-05
