V1_Q_n	V2_Q
0	1.200078
0.012	1.200078
0.024	1.2000819999999999
0.036000000000000004	1.200078
0.048	1.200076
0.060000000000000005	1.20008
0.072000000000000008	1.20008
0.084	1.20008
0.096	1.200078
0.108	1.2000739999999999
0.12000000000000001	1.200072
0.132	1.200068
0.14400000000000002	1.200062
0.156	1.200056
0.168	1.2000439999999999
0.18000000000000002	1.200032
0.192	1.200006
0.20400000000000002	1.199976
0.216	1.19993
0.228	1.199868
0.24000000000000002	1.1997799999999999
0.252	1.199652
0.264	1.199484
0.276	1.199242
0.28800000000000003	1.1989159999999999
0.3	1.1984759999999999
0.312	1.197884
0.324	1.197092
0.336	1.196038
0.34800000000000003	1.194672
0.36000000000000004	1.192884
0.372	1.190582
0.384	1.1876179999999998
0.396	1.183868
0.40800000000000003	1.179098
0.42000000000000004	1.173092
0.432	1.165416
0.444	1.1554
0.456	1.142382
0.468	1.1247639999999999
0.48000000000000004	1.099326
0.49200000000000005	1.057588
0.504	0.922306
0.516	0.841564
0.528	0.66449
0.54	0.619586
0.552	0.590874
0.56400000000000006	0.568408
0.57600000000000007	0.551068
0.58800000000000008	0.53396199999999994
0.6	0.518312
0.612	0.50376199999999993
0.624	0.49023999999999995
0.636	0.477228
0.648	0.46465199999999995
0.66	0.45239999999999997
0.672	0.43884199999999995
0.684	0.42708799999999997
0.69600000000000006	0.415892
0.70800000000000007	0.404918
0.72000000000000008	0.394098
0.732	0.383552
0.744	0.373506
0.756	0.363166
0.768	0.35353399999999996
0.78	0.343784
0.792	0.334398
0.804	0.32517999999999997
0.81600000000000006	0.316542
0.82800000000000007	0.308068
0.84000000000000008	0.29936799999999997
0.85200000000000009	0.29170599999999997
0.864	0.28409799999999996
0.876	0.276822
0.888	0.269928
0.9	0.26306799999999997
0.912	0.25676
0.924	0.25096
0.936	0.245228
0.94800000000000006	0.239952
0.96000000000000008	0.234902
0.97200000000000009	0.22983199999999998
0.9840000000000001	0.225126
0.996	0.22087199999999999
1.008	0.216672
1.02	0.212688
1.032	0.20876799999999998
1.044	0.205234
1.056	0.20182799999999998
1.068	0.198604
1.08	0.195432
1.092	0.19252999999999998
1.104	0.18978199999999998
1.116	0.187078
1.1280000000000001	0.184306
1.1400000000000001	0.18189
1.1520000000000001	0.179622
1.1640000000000002	0.17735199999999998
1.1760000000000002	0.17512
1.1880000000000002	0.17307
1.2	0.171156
