V4_BL	V3_BL_n
1.2	7.2E-05
1.1800000000000002	7.2E-05
1.1600000000000001	-1.9999999999999998E-05
1.1400000000000001	2.8E-05
1.12	7.5999999999999991E-05
1.1	3.2E-05
1.08	7.8E-05
1.06	-1.8E-05
1.04	3.6E-05
1.02	2.9999999999999997E-05
1	3.2E-05
0.98000000000000009	7.9999999999999993E-05
0.96000000000000008	-1.8E-05
0.94000000000000006	3.2E-05
0.92	-1.8E-05
0.9	-1.9999999999999998E-05
0.88	7.8E-05
0.86	-1.8E-05
0.84000000000000008	2.6E-05
0.82000000000000006	2.9999999999999997E-05
0.8	2.9999999999999997E-05
0.78	7.9999999999999993E-05
0.76	-1.9999999999999998E-05
0.74	2.9999999999999997E-05
0.72000000000000008	2.9999999999999997E-05
0.70000000000000007	2.8E-05
0.68	7.9999999999999993E-05
0.66	-1.8E-05
0.64	2.9999999999999997E-05
0.62	3.2E-05
0.6	2.9999999999999997E-05
0.58000000000000007	8.2E-05
0.56	-1.9999999999999998E-05
0.54	0.00011999999999999999
0.52	2.9999999999999997E-05
0.5	3.4E-05
0.48000000000000004	8.9999999999999992E-05
0.46	-1.8E-05
0.44	3.9999999999999996E-05
0.42000000000000004	4.2E-05
0.4	4.4E-05
0.38	-1.9999999999999998E-05
0.36000000000000004	-2.2E-05
0.34	6.2E-05
0.32	6.5999999999999992E-05
0.3	7.9999999999999993E-05
0.28	0.00020999999999999998
0.26	6.2E-05
0.24000000000000002	0.000434
0.22	0.001548
0.2	0.008084
0.18000000000000002	0.998332
0.16	0.94396399999999991
0.14	0.94463199999999992
0.12000000000000001	0.94462799999999991
0.1	0.944588
0.08	0.945182
0.060000000000000005	0.94404199999999994
0.04	0.94456
0.02	0.94452799999999992
0	0.944252
