V4_BL	V3_BL_n
1.2	-6E-06
1.1800000000000002	1.6E-05
1.1600000000000001	4E-06
1.1400000000000001	-2E-06
1.12	-4E-06
1.1	8E-06
1.08	-6E-06
1.06	0.00023799999999999999
1.04	0
1.02	0
1	-9.9999999999999991E-06
0.98000000000000009	-9.9999999999999991E-06
0.96000000000000008	0.000286
0.94000000000000006	0.000468
0.92	0.000498
0.9	0.000196
0.88	0.000278
0.86	0.000734
0.84000000000000008	0.000664
0.82000000000000006	0.000996
0.8	0.001614
0.78	0.00265
0.76	0.004234
0.74	0.006568
0.72000000000000008	0.01004
0.70000000000000007	0.01521
0.68	0.022208
0.66	0.032886
0.64	0.052954
0.62	0.083816
0.6	1.1161159999999999
0.58000000000000007	0.91679599999999994
0.56	0.91766399999999992
0.54	0.917862
0.52	0.91956399999999994
0.5	0.918492
0.48000000000000004	0.919192
0.46	0.917886
0.44	0.920188
0.42000000000000004	0.91906599999999994
0.4	0.91911199999999993
0.38	0.91849399999999992
0.36000000000000004	0.922852
0.34	0.91855599999999993
0.32	0.920574
0.3	0.91799199999999992
0.28	0.918716
0.26	0.91951399999999994
0.24000000000000002	0.91797999999999991
0.22	0.92037799999999992
0.2	0.918586
0.18000000000000002	0.92087
0.16	0.92105399999999993
0.14	0.921634
0.12000000000000001	0.91882199999999992
0.1	0.91950999999999994
0.08	0.921186
0.060000000000000005	0.91992199999999991
0.04	0.919102
0.02	0.918592
0	0.918932
