V3_BL_n	V4_BL
1.2	-2E-06
1.1800000000000002	2E-06
1.1600000000000001	0
1.1400000000000001	-2E-06
1.12	-2E-06
1.1	0
1.08	-2E-06
1.06	0
1.04	0
1.02	-2E-06
1	-2E-06
0.98000000000000009	2E-06
0.96000000000000008	0
0.94000000000000006	0
0.92	4E-06
0.9	0
0.88	-2E-06
0.86	2E-06
0.84000000000000008	0
0.82000000000000006	0
0.8	-2E-06
0.78	-2E-06
0.76	-2E-06
0.74	-2E-06
0.72000000000000008	-2E-06
0.70000000000000007	-2E-06
0.68	0
0.66	4E-06
0.64	2E-06
0.62	-2E-06
0.6	2E-06
0.58000000000000007	0
0.56	-2E-06
0.54	-4E-06
0.52	0
0.5	0
0.48000000000000004	0
0.46	-2E-06
0.44	-2E-06
0.42000000000000004	-2E-06
0.4	-2E-06
0.38	0
0.36000000000000004	0
0.34	-2E-06
0.32	2E-06
0.3	8E-06
0.28	1.8E-05
0.26	5.9999999999999995E-05
0.24000000000000002	0.000226
0.22	0.000918
0.2	0.004064
0.18000000000000002	1.0239099999999999
0.16	0.946484
0.14	0.946426
0.12000000000000001	0.946406
0.1	0.946368
0.08	0.94619599999999993
0.060000000000000005	0.946434
0.04	0.946306
0.02	0.946468
0	0.946282
