V4_BL	V3_BL_n
1.2	6E-06
1.1800000000000002	6E-06
1.1600000000000001	9.9999999999999991E-06
1.1400000000000001	1.2E-05
1.12	0
1.1	9.9999999999999991E-06
1.08	9.9999999999999991E-06
1.06	8E-06
1.04	9.9999999999999991E-06
1.02	2E-06
1	4E-06
0.98000000000000009	9.9999999999999991E-06
0.96000000000000008	9.9999999999999991E-06
0.94000000000000006	6E-06
0.92	8E-06
0.9	9.9999999999999991E-06
0.88	9.9999999999999991E-06
0.86	8E-06
0.84000000000000008	6E-06
0.82000000000000006	8E-06
0.8	9.9999999999999991E-06
0.78	8E-06
0.76	8E-06
0.74	8E-06
0.72000000000000008	6E-06
0.70000000000000007	-1.6E-05
0.68	-1.4E-05
0.66	-2.9999999999999997E-05
0.64	-1.6E-05
0.62	0
0.6	8E-06
0.58000000000000007	1.6E-05
0.56	1.6E-05
0.54	1.8E-05
0.52	1.6E-05
0.5	1.2E-05
0.48000000000000004	1.6E-05
0.46	1.8E-05
0.44	1.8E-05
0.42000000000000004	1.6E-05
0.4	1.6E-05
0.38	1.9999999999999998E-05
0.36000000000000004	2.9999999999999997E-05
0.34	4.2E-05
0.32	9.6E-05
0.3	0.000334
0.28	0.001526
0.26	0.008224
0.24000000000000002	1.18526
0.22	0.89719399999999994
0.2	0.89717399999999992
0.18000000000000002	0.89713199999999993
0.16	0.897272
0.14	0.897222
0.12000000000000001	0.897006
0.1	0.89708999999999994
0.08	0.897164
0.060000000000000005	0.897312
0.04	0.897246
0.02	0.89724399999999993
0	0.897328
