V3_BL_n	V4_BL
1.2	-1.2E-05
1.1800000000000002	-1.2E-05
1.1600000000000001	-9.9999999999999991E-06
1.1400000000000001	-8E-06
1.12	-9.9999999999999991E-06
1.1	-9.9999999999999991E-06
1.08	-8E-06
1.06	-9.9999999999999991E-06
1.04	-1.2E-05
1.02	-8E-06
1	-8E-06
0.98000000000000009	-9.9999999999999991E-06
0.96000000000000008	-8E-06
0.94000000000000006	-6E-06
0.92	-6E-06
0.9	-6E-06
0.88	-1.2E-05
0.86	-9.9999999999999991E-06
0.84000000000000008	-9.9999999999999991E-06
0.82000000000000006	-1.2E-05
0.8	-1.2E-05
0.78	-1.2E-05
0.76	-1.2E-05
0.74	-1.2E-05
0.72000000000000008	-1.2E-05
0.70000000000000007	-1.2E-05
0.68	-1.4E-05
0.66	-1.2E-05
0.64	-1.8E-05
0.62	-9.9999999999999991E-06
0.6	-1.2E-05
0.58000000000000007	-9.9999999999999991E-06
0.56	-9.9999999999999991E-06
0.54	-9.9999999999999991E-06
0.52	-1.2E-05
0.5	-1.2E-05
0.48000000000000004	-1.2E-05
0.46	-9.9999999999999991E-06
0.44	-9.9999999999999991E-06
0.42000000000000004	-9.9999999999999991E-06
0.4	2E-06
0.38	5.6E-05
0.36000000000000004	0.00033999999999999997
0.34	0.00198
0.32	0.014044
0.3	1.052726
0.28	0.91871399999999992
0.26	0.918642
0.24000000000000002	0.91864799999999991
0.22	0.91825799999999991
0.2	0.91821199999999992
0.18000000000000002	0.917908
0.16	0.91782999999999992
0.14	0.91773799999999994
0.12000000000000001	0.917752
0.1	0.91808
0.08	0.917754
0.060000000000000005	0.917774
0.04	0.918098
0.02	0.918072
0	0.91779
