V4_BL	V3_BL_n
1.2	-1.2E-05
1.1800000000000002	-9.9999999999999991E-06
1.1600000000000001	6.4E-05
1.1400000000000001	7.2E-05
1.12	9.9999999999999991E-06
1.1	1.2E-05
1.08	1.4E-05
1.06	9.9999999999999991E-06
1.04	-8E-06
1.02	-1.6E-05
1	-1.4E-05
0.98000000000000009	5.8E-05
0.96000000000000008	1.8E-05
0.94000000000000006	3.4E-05
0.92	1.9999999999999998E-05
0.9	2.6E-05
0.88	1.9999999999999998E-05
0.86	0.00010999999999999999
0.84000000000000008	7.9999999999999993E-05
0.82000000000000006	3.4E-05
0.8	5.2E-05
0.78	7.5999999999999991E-05
0.76	1.8E-05
0.74	3.2E-05
0.72000000000000008	9.9999999999999991E-06
0.70000000000000007	8E-06
0.68	-4E-06
0.66	-4E-06
0.64	5.8E-05
0.62	0.000146
0.6	6.2E-05
0.58000000000000007	2.6E-05
0.56	5.4E-05
0.54	1.6E-05
0.52	4E-06
0.5	1.4E-05
0.48000000000000004	0
0.46	-1.4E-05
0.44	2E-06
0.42000000000000004	-1.2E-05
0.4	-4E-06
0.38	-6E-06
0.36000000000000004	-4E-06
0.34	9.9999999999999991E-06
0.32	-8E-06
0.3	1.9999999999999998E-05
0.28	8.599999999999999E-05
0.26	0.00037799999999999997
0.24000000000000002	0.002008
0.22	0.99937199999999993
0.2	0.908296
0.18000000000000002	0.908756
0.16	0.910292
0.14	0.91018599999999994
0.12000000000000001	0.908512
0.1	0.908968
0.08	0.90932799999999991
0.060000000000000005	0.908874
0.04	0.908918
0.02	0.908528
0	0.908724
