structure,die_x,die_y,measurement_id,mode,snm_mv,snm_left_mv,snm_right_mv,limiting_lobe,status,individual_png
SP02,2,3,30,read,198.14887476596857,209.7139350054718,198.14887476596857,right,ok,
SP02,2,4,31,hold,462.3576897709498,462.3576897709498,532.9339745247261,left,ok,
SP02,2,4,31,read,158.60640129599815,158.60640129599815,240.62849859035111,left,ok,
SP02,2,5,64,hold,446.8656185262846,492.25742450894785,446.8656185262846,right,ok,
SP02,2,5,64,read,183.39267991389175,188.32198534639866,183.39267991389175,right,ok,
SP02,3,3,29,hold,456.43868744616685,456.43868744616685,489.4980439071164,left,ok,
SP02,3,3,29,read,177.4854266628867,177.4854266628867,225.63883094850527,left,ok,
SP02,3,4,32,hold,471.0729236801809,471.0729236801809,478.0096055923833,left,ok,
SP02,3,4,32,read,175.7603199545938,196.08714040833718,175.7603199545938,right,ok,
SP02,3,5,63,hold,462.5467891937461,469.7600424595949,462.5467891937461,right,ok,
SP02,3,5,63,read,197.79176581891986,201.04825702815828,197.79176581891986,right,ok,
SP02,4,2,1,hold,469.4528664199913,470.42679579483763,469.4528664199913,right,ok,
SP02,4,2,1,read,190.8814779098175,198.4747816820326,190.8814779098175,right,ok,
SP02,4,3,28,hold,477.44163010621423,477.44163010621423,480.3923415858653,left,ok,
SP02,4,3,28,read,203.3881693143891,205.29052453813824,203.3881693143891,right,ok,
SP02,4,4,33,hold,465.2601236121206,465.2601236121206,483.8194576203942,left,ok,
SP02,4,4,33,read,189.11297402218884,197.4266159691542,189.11297402218884,right,ok,
SP02,4,5,62,hold,448.5094389827229,448.5094389827229,492.32245689856273,left,ok,
SP02,4,5,62,read,174.2664753447957,174.2664753447957,212.68782465533158,left,ok,
SP02,4,6,65,hold,473.9884475486714,484.40940739442834,473.9884475486714,right,ok,
SP02,4,6,65,read,179.96976869702883,179.96976869702883,186.37375588153404,left,ok,
SP02,5,2,2,hold,452.42303580343025,492.58907986942046,452.42303580343025,right,ok,
SP02,5,2,2,read,184.6510718050691,220.2920288536855,184.6510718050691,right,ok,
SP02,5,3,27,hold,534.5052262779301,534.5052262779301,555.637038166762,left,ok,
SP02,5,3,27,read,217.56599434666026,217.56599434666026,251.67317682318208,left,ok,
SP02,5,4,34,hold,476.8947754481075,526.0412273305421,476.8947754481075,right,ok,
SP02,5,4,34,read,164.24421470901348,226.70468294469654,164.24421470901348,right,ok,
SP02,5,5,61,hold,471.9183307671675,471.9183307671675,474.43339156617037,left,ok,
SP02,5,5,61,read,191.84761417250184,191.84761417250184,208.67632369330016,left,ok,
SP02,5,6,66,hold,441.2674109509188,498.7288260810832,441.2674109509188,right,ok,
SP02,5,6,66,read,148.65627780369223,202.6078843280236,148.65627780369223,right,ok,
SP02,6,2,3,hold,530.7257072530947,536.9098088534612,530.7257072530947,right,ok,
SP02,6,2,3,read,188.35589829207152,233.58785497355694,188.35589829207152,right,ok,
SP02,6,3,26,hold,445.45056207177987,445.45056207177987,505.111448033796,left,ok,
SP02,6,3,26,read,171.54512184561128,171.54512184561128,227.60255855136563,left,ok,
SP02,6,4,35,hold,521.5187317974593,521.5187317974593,567.8659942768811,left,ok,
SP02,6,4,35,read,177.0709395071493,177.0709395071493,231.3191327641402,left,ok,
SP02,6,5,60,hold,456.2543960288202,456.2543960288202,490.49278719557844,left,ok,
SP02,6,5,60,read,185.3926852603343,185.3926852603343,219.61936324614013,left,ok,
SP02,6,6,67,hold,473.63044728061965,473.743343144974,473.63044728061965,right,ok,
SP02,6,6,67,read,170.97987157806912,170.97987157806912,195.85472817655236,left,ok,
SP02,7,2,4,hold,488.5185553158726,488.5185553158726,531.430096192861,left,ok,
SP02,7,2,4,read,202.34349670094798,202.34349670094798,253.30680757220753,left,ok,
SP02,7,3,25,hold,460.5955879250273,517.069068330402,460.5955879250273,right,ok,
SP02,7,3,25,read,166.38295576153277,212.40697876184794,166.38295576153277,right,ok,
SP02,7,4,36,hold,455.93790004579034,476.1682311782986,455.93790004579034,right,ok,
SP02,7,4,36,read,165.6091176679266,215.0725262215229,165.6091176679266,right,ok,
SP02,7,5,59,hold,461.4298443331682,495.102425850801,461.4298443331682,right,ok,
SP02,7,5,59,read,174.67478996713135,228.12233874126872,174.67478996713135,right,ok,
SP02,7,6,68,hold,467.6909973098693,541.0997415315464,467.6909973098693,right,ok,
SP02,7,6,68,read,143.0352114201523,263.5076477892055,143.0352114201523,right,ok,
SP02,7,7,84,hold,464.42538440343014,464.42538440343014,480.5785809607176,left,ok,
SP02,7,7,84,read,167.10953724672882,167.10953724672882,218.6576609479349,left,ok,
SP02,8,2,5,hold,477.36084952911347,481.70885598976247,477.36084952911347,right,ok,
SP02,8,2,5,read,188.2345414982272,222.05173611629198,188.2345414982272,right,ok,
SP02,8,3,24,hold,486.0944982300784,486.0944982300784,487.29866448570397,left,ok,
SP02,8,3,24,read,195.3718753703702,211.6015696006466,195.3718753703702,right,ok,
SP02,8,4,37,hold,482.75236248804407,482.75236248804407,484.35941452352216,left,ok,
SP02,8,4,37,read,186.6905184943422,190.09629390226598,186.6905184943422,right,ok,
SP02,8,5,58,hold,471.6488814397902,506.9699022943409,471.6488814397902,right,ok,
SP02,8,5,58,read,185.88004720256677,192.85522330263862,185.88004720256677,right,ok,
SP02,8,6,69,hold,466.88935663981596,475.33750405334973,466.88935663981596,right,ok,
SP02,8,6,69,read,191.92790055257367,191.92790055257367,204.0857557241144,left,ok,
SP02,8,7,83,hold,479.47029851946655,490.32968695897415,479.47029851946655,right,ok,
SP02,8,7,83,read,191.69900233538706,216.8971266989818,191.69900233538706,right,ok,
SP02,9,2,6,hold,460.8368363592842,501.7772829562811,460.8368363592842,right,ok,
SP02,9,2,6,read,170.4557204366733,229.21002191072859,170.4557204366733,right,ok,
SP02,9,3,23,hold,530.107339626603,557.7700345320774,530.107339626603,right,ok,
SP02,9,3,23,read,234.83917127942715,245.37068336844737,234.83917127942715,right,ok,
SP02,9,4,38,hold,468.048388905501,468.048388905501,488.88202391401353,left,ok,
SP02,9,4,38,read,170.87556382220134,170.87556382220134,208.57856236394812,left,ok,
SP02,9,5,57,hold,461.36309518561194,461.36309518561194,494.3897353911256,left,ok,
SP02,9,5,57,read,180.07981129780217,180.07981129780217,209.79418080457134,left,ok,
SP02,9,6,70,hold,468.0093853848401,468.0093853848401,474.99643068993896,left,ok,
SP02,9,6,70,read,172.61980285927575,175.02774693512646,172.61980285927575,right,ok,
SP02,9,7,82,hold,481.237318659578,481.237318659578,489.345958521648,left,ok,
SP02,9,7,82,read,178.73995178161235,178.73995178161235,187.87104288449027,left,ok,
SP02,10,2,7,hold,497.00666441911466,497.00666441911466,511.52900603782615,left,ok,
SP02,10,2,7,read,205.26252397329796,205.26252397329796,210.47877412116432,left,ok,
SP02,10,3,22,hold,473.32219842587983,488.717207650926,473.32219842587983,right,ok,
SP02,10,3,22,read,198.663829960307,225.63135300524496,198.663829960307,right,ok,
SP02,10,4,39,hold,467.0018449245628,467.0018449245628,478.42353854660576,left,ok,
SP02,10,4,39,read,191.5199542988039,191.5199542988039,238.33289978700088,left,ok,
SP02,10,5,56,hold,471.61268237857774,488.9488305568642,471.61268237857774,right,ok,
SP02,10,5,56,read,166.56731101102548,203.6097894084321,166.56731101102548,right,ok,
SP02,10,6,71,hold,460.4427051364411,464.0589043437984,460.4427051364411,right,ok,
SP02,10,6,71,read,164.6906210221056,164.6906210221056,189.5227790383817,left,ok,
SP02,10,7,81,hold,482.99663160582367,482.99663160582367,484.7364316772795,left,ok,
SP02,10,7,81,read,213.69981775333986,213.69981775333986,228.4064416146847,left,ok,
SP02,11,2,8,hold,497.8812003980951,512.1984545804124,497.8812003980951,right,ok,
SP02,11,2,8,read,218.9686961083479,218.9686961083479,222.67424662245264,left,ok,
SP02,11,3,21,hold,499.1864021498719,502.31013419262325,499.1864021498719,right,ok,
SP02,11,3,21,read,211.02711923403936,217.30902804411377,211.02711923403936,right,ok,
SP02,11,4,40,hold,472.8474772017963,502.0364951496766,472.8474772017963,right,ok,
SP02,11,4,40,read,188.91634560393982,206.30900291480086,188.91634560393982,right,ok,
SP02,11,5,55,hold,519.5488824279088,546.0978833537885,519.5488824279088,right,ok,
SP02,11,5,55,read,178.00050524628475,282.358698953754,178.00050524628475,right,ok,
SP02,11,6,72,hold,476.528281870782,476.528281870782,486.4177300849476,left,ok,
SP02,11,6,72,read,194.45675164946343,194.45675164946343,202.4330859480173,left,ok,
SP02,11,7,80,hold,451.27147642660725,451.27147642660725,483.12460443877467,left,ok,
SP02,11,7,80,read,168.78816765872924,168.78816765872924,184.99876158719587,left,ok,
SP02,12,2,9,hold,447.6847293753269,478.49081415628564,447.6847293753269,right,ok,
SP02,12,2,9,read,172.5745609214426,183.83510363776665,172.5745609214426,right,ok,
SP02,12,3,20,hold,453.65995632798956,453.65995632798956,496.22928543814385,left,ok,
SP02,12,3,20,read,143.56161334875887,143.56161334875887,216.8104606840474,left,ok,
SP02,12,4,41,hold,480.20385621394,501.1054904633723,480.20385621394,right,ok,
SP02,12,4,41,read,223.11938902652992,223.11938902652992,223.32039325443176,left,ok,
SP02,12,5,54,hold,463.53941972215915,500.6195487640892,463.53941972215915,right,ok,
SP02,12,5,54,read,159.1124328478181,199.18387423581567,159.1124328478181,right,ok,
SP02,12,6,73,hold,454.6559062644814,484.1787508740232,454.6559062644814,right,ok,
SP02,12,6,73,read,177.13218805496396,197.74045193399076,177.13218805496396,right,ok,
SP02,12,7,79,hold,465.0810688024351,504.7604366752851,465.0810688024351,right,ok,
SP02,12,7,79,read,151.6392995898818,209.16829910762772,151.6392995898818,right,ok,
SP02,13,2,10,hold,379.2736274517655,379.2736274517655,519.9747327092653,left,ok,
SP02,13,2,10,read,122.79677937109203,122.79677937109203,264.4205757770809,left,ok,
SP02,13,3,19,hold,470.65297962603046,486.75427322684186,470.65297962603046,right,ok,
SP02,13,3,19,read,204.2248416268199,217.24228189172845,204.2248416268199,right,ok,
SP02,13,4,42,hold,458.449373290326,458.449373290326,499.87598758593424,left,ok,
SP02,13,4,42,read,165.3262609713726,165.3262609713726,213.92422185000527,left,ok,
SP02,13,5,53,hold,468.6736642555548,468.6736642555548,527.5326436547256,left,ok,
SP02,13,5,53,read,170.82275073061945,170.82275073061945,240.39943326102127,left,ok,
SP02,13,6,74,hold,478.83260573461945,478.83260573461945,531.0734652671366,left,ok,
SP02,13,6,74,read,174.5682728656957,174.5682728656957,228.27620283658135,left,ok,
SP02,13,7,78,hold,461.21016076816466,461.21016076816466,473.2802362656628,left,ok,
SP02,13,7,78,read,188.72717575335747,188.72717575335747,193.99784894200016,left,ok,
SP02,14,2,11,hold,463.38045744022736,463.38045744022736,484.92575321129993,left,ok,
SP02,14,2,11,read,167.6275652047923,167.6275652047923,212.9506664404124,left,ok,
SP02,14,3,18,hold,462.6132072550304,496.6095197126515,462.6132072550304,right,ok,
SP02,14,3,18,read,191.510744681564,226.21257080010014,191.510744681564,right,ok,
SP02,14,4,43,hold,441.9794439025362,513.8120036139825,441.9794439025362,right,ok,
SP02,14,4,43,read,148.8602915014995,242.94985717506242,148.8602915014995,right,ok,
SP02,14,5,52,hold,310.0182196090489,440.0836938787961,310.0182196090489,right,ok,
SP02,14,5,52,read,160.40014499780668,176.72006062691517,160.40014499780668,right,ok,
SP02,14,6,75,hold,503.4555768969478,525.8657164630886,503.4555768969478,right,ok,
SP02,14,6,75,read,178.035557447524,191.7499040300562,178.035557447524,right,ok,
SP02,15,2,12,hold,421.08877999073275,421.08877999073275,491.4065962387799,left,ok,
SP02,15,2,12,read,276.737494963052,303.0528288483473,276.737494963052,right,ok,
SP02,15,3,17,hold,475.90691771519914,482.2769432288761,475.90691771519914,right,ok,
SP02,15,3,17,read,199.2449930965252,204.13425874870399,199.2449930965252,right,ok,
SP02,15,4,44,hold,467.5171502188794,467.5171502188794,490.4932145025667,left,ok,
SP02,15,4,44,read,197.89064648323955,197.89064648323955,199.48480176172535,left,ok,
SP02,15,5,51,hold,517.0961677880719,552.8105940991497,517.0961677880719,right,ok,
SP02,15,5,51,read,177.63057940977524,247.9132381633872,177.63057940977524,right,ok,
SP02,15,6,76,hold,466.80399824429435,466.80399824429435,483.0000101736534,left,ok,
SP02,15,6,76,read,186.0830198007684,201.67434114822584,186.0830198007684,right,ok,
SP02,16,2,13,hold,457.76215313827385,487.36538627949875,457.76215313827385,right,ok,
SP02,16,2,13,read,178.74480841941656,210.8454686408624,178.74480841941656,right,ok,
SP02,16,3,16,hold,327.4298196285437,327.4298196285437,583.8392293565573,left,ok,
SP02,16,3,16,read,153.63901458807482,223.4431322620767,153.63901458807482,right,ok,
SP02,16,4,45,hold,544.4064755094661,544.4064755094661,547.5635895028211,left,ok,
SP02,16,4,45,read,188.98363779332604,247.64939234552966,188.98363779332604,right,ok,
SP02,16,5,50,hold,470.01059428834515,470.01059428834515,504.97522659210557,left,ok,
SP02,16,5,50,read,156.40124224243306,156.40124224243306,230.00489001012608,left,ok,
SP02,16,6,77,hold,472.6585814930936,472.6585814930936,492.6639585654436,left,ok,
SP02,16,6,77,read,185.31901596118223,185.31901596118223,215.45771686502218,left,ok,
SP02,17,3,15,hold,467.96713720691804,487.01416940731343,467.96713720691804,right,ok,
SP02,17,3,15,read,185.4360459720401,192.48175692138088,185.4360459720401,right,ok,
SP02,17,4,46,hold,459.0456629478408,485.6482328649266,459.0456629478408,right,ok,
SP02,17,4,46,read,187.90011871917693,195.0364719060023,187.90011871917693,right,ok,
SP02,17,5,49,hold,466.83563541605764,466.83563541605764,479.0946386594358,left,ok,
SP02,17,5,49,read,201.77652403462537,201.77652403462537,212.39073067590118,left,ok,
SP02,18,3,14,hold,478.89832842377746,496.17743274528317,478.89832842377746,right,ok,
SP02,18,3,14,read,174.57143639144132,212.40224985462305,174.57143639144132,right,ok,
SP02,18,4,47,hold,463.3250906074636,463.3250906074636,502.4769152871652,left,ok,
SP02,18,4,47,read,161.21309271222898,161.21309271222898,237.26811535049882,left,ok,
SP02,18,5,48,hold,457.12997693484687,461.31151174866136,457.12997693484687,right,ok,
SP02,18,5,48,read,225.30565590830605,235.3168357658725,225.30565590830605,right,ok,
SP03,2,3,30,hold,464.43196316026604,475.0818860584418,464.43196316026604,right,ok,
SP03,2,3,30,read,199.7322101374974,199.7322101374974,227.09188589965075,left,ok,
SP03,2,4,31,hold,502.69982320764615,520.9369471251564,502.69982320764615,right,ok,
SP03,2,4,31,read,226.97347915035246,226.97347915035246,229.92061742614536,left,ok,
SP03,2,5,64,hold,477.96341995729586,477.96341995729586,481.5352579943117,left,ok,
SP03,2,5,64,read,203.20027308375586,241.9243837370382,203.20027308375586,right,ok,
SP03,3,3,29,hold,483.5551683686558,483.5551683686558,503.33267587769404,left,ok,
SP03,3,3,29,read,197.23470475205397,197.23470475205397,247.97353847558747,left,ok,
SP03,3,4,32,hold,477.0139728524754,477.0139728524754,480.93770945999825,left,ok,
SP03,3,4,32,read,212.09249377037037,212.09249377037037,215.39274366380457,left,ok,
SP03,3,5,63,hold,483.54841527734374,483.54841527734374,496.1124825396162,left,ok,
SP03,3,5,63,read,215.45892594847595,215.45892594847595,256.0139244581011,left,ok,
SP03,4,2,1,hold,544.271994454895,544.271994454895,552.4808235321065,left,ok,
SP03,4,2,1,read,240.18444907014901,240.18444907014901,294.49553433838,left,ok,
SP03,4,3,28,hold,525.6589624147579,531.0861736066879,525.6589624147579,right,ok,
SP03,4,3,28,read,240.03656302522006,240.03656302522006,264.90306036150264,left,ok,
SP03,4,4,33,hold,434.62993517608874,494.95310413612714,434.62993517608874,right,ok,
SP03,4,4,33,read,193.8113148324458,248.84809069864943,193.8113148324458,right,ok,
SP03,4,5,62,hold,499.6293671680409,552.3312439110591,499.6293671680409,right,ok,
SP03,4,5,62,read,251.50700193773855,263.0509619755506,251.50700193773855,right,ok,
SP03,4,6,65,hold,458.05597386075596,494.69176398841,458.05597386075596,right,ok,
SP03,4,6,65,read,192.2242762443299,257.5130566822813,192.2242762443299,right,ok,
SP03,5,2,2,hold,497.6127366139251,497.6127366139251,510.1625353152848,left,ok,
SP03,5,2,2,read,250.43005449307537,250.43005449307537,253.91420651201668,left,ok,
SP03,5,3,27,hold,486.1538199183033,486.1538199183033,500.0582131605378,left,ok,
SP03,5,3,27,read,228.668135429408,228.668135429408,233.8584723481004,left,ok,
SP03,5,4,34,hold,502.56836247286253,524.9473552781852,502.56836247286253,right,ok,
SP03,5,4,34,read,220.58393662797167,259.4526146724434,220.58393662797167,right,ok,
SP03,5,5,61,hold,452.4186868035114,452.4186868035114,503.3294165889738,left,ok,
SP03,5,5,61,read,224.58344193518127,224.58344193518127,278.65783688740294,left,ok,
SP03,5,6,66,hold,523.6928293402627,523.6928293402627,525.054064135548,left,ok,
SP03,5,6,66,read,249.07767232507786,254.85964842955923,249.07767232507786,right,ok,
SP03,6,2,3,hold,530.1204811509017,530.1204811509017,530.9803718889249,left,ok,
SP03,6,2,3,read,245.81449699267682,258.9777206715704,245.81449699267682,right,ok,
SP03,6,3,26,hold,491.1930037179174,492.3824794366243,491.1930037179174,right,ok,
SP03,6,3,26,read,227.79599163002322,227.79599163002322,228.6471971464194,left,ok,
SP03,6,4,35,hold,534.7956788180437,547.8095875933301,534.7956788180437,right,ok,
SP03,6,4,35,read,265.9319598329207,271.0772183874439,265.9319598329207,right,ok,
SP03,6,5,60,hold,484.43325007921385,492.27201314682554,484.43325007921385,right,ok,
SP03,6,5,60,read,219.49970332199047,219.49970332199047,222.36342973813353,left,ok,
SP03,6,6,67,hold,460.84898532531207,480.27832494583424,460.84898532531207,right,ok,
SP03,6,6,67,read,190.97534809345294,254.7503079392563,190.97534809345294,right,ok,
SP03,7,2,4,hold,471.6298055981859,495.0445259742199,471.6298055981859,right,ok,
SP03,7,2,4,read,208.82899634667893,237.33887512319026,208.82899634667893,right,ok,
SP03,7,3,25,hold,480.079004414498,480.079004414498,483.37390098636706,left,ok,
SP03,7,3,25,read,229.267485778582,229.267485778582,249.63804070112695,left,ok,
SP03,7,4,36,hold,456.12758549186276,456.12758549186276,466.3990391522267,left,ok,
SP03,7,4,36,read,207.60940024925952,207.60940024925952,228.51578563401472,left,ok,
SP03,7,5,59,hold,462.9096477447804,504.2880680030862,462.9096477447804,right,ok,
SP03,7,5,59,read,204.05480998036515,232.73216137248465,204.05480998036515,right,ok,
SP03,7,6,68,hold,454.5825148025993,490.7797480340334,454.5825148025993,right,ok,
SP03,7,6,68,read,216.34489368333698,270.26430591603463,216.34489368333698,right,ok,
SP03,7,7,84,hold,474.55952228822287,474.55952228822287,481.0052186720969,left,ok,
SP03,7,7,84,read,212.36994560186378,212.39369802416962,212.36994560186378,right,ok,
SP03,8,2,5,hold,538.8799303574731,540.3034472276792,538.8799303574731,right,ok,
SP03,8,2,5,read,150.80950375779923,150.80950375779923,307.8751605137397,left,ok,
SP03,8,3,24,hold,519.3637602074854,519.3637602074854,527.6099085807368,left,ok,
SP03,8,3,24,read,260.9600919094804,260.9600919094804,268.13302825664175,left,ok,
SP03,8,4,37,hold,511.922873216337,520.3567671486107,511.922873216337,right,ok,
SP03,8,4,37,read,230.7265117221633,259.17091235695773,230.7265117221633,right,ok,
SP03,8,5,58,hold,463.1565454295687,463.1565454295687,503.1296690140492,left,ok,
SP03,8,5,58,read,228.31613622041456,228.31613622041456,238.3633647334828,left,ok,
SP03,8,6,69,hold,476.56698613397936,485.03407047295394,476.56698613397936,right,ok,
SP03,8,6,69,read,200.94962695342582,241.20576558902255,200.94962695342582,right,ok,
SP03,8,7,83,hold,452.41696627030365,452.41696627030365,485.8885642398692,left,ok,
SP03,8,7,83,read,190.62584187621616,190.62584187621616,225.08033083819075,left,ok,
SP03,9,2,6,hold,304.6228290943411,350.00030719814646,304.6228290943411,right,ok,
SP03,9,2,6,read,123.42531672458588,153.3602837361658,123.42531672458588,right,ok,
SP03,9,3,23,hold,514.4839827077465,514.4839827077465,518.1531059182234,left,ok,
SP03,9,3,23,read,214.46242344692723,247.43520072943645,214.46242344692723,right,ok,
SP03,9,4,38,hold,520.8472744465761,520.8472744465761,525.34959641138,left,ok,
SP03,9,4,38,read,244.0001189956859,250.63264309893813,244.0001189956859,right,ok,
SP03,9,5,57,hold,471.77341802261856,475.52082442591745,471.77341802261856,right,ok,
SP03,9,5,57,read,200.0273120866479,240.03893390274484,200.0273120866479,right,ok,
SP03,9,6,70,hold,484.1930006568029,484.1930006568029,538.4965727232784,left,ok,
SP03,9,6,70,read,217.03382475429765,217.03382475429765,302.22907887372435,left,ok,
SP03,9,7,82,hold,477.44582784623435,491.3583547032837,477.44582784623435,right,ok,
SP03,9,7,82,read,235.4761595217872,241.35571232520945,235.4761595217872,right,ok,
SP03,10,2,7,hold,458.11233190972786,497.4843681605438,458.11233190972786,right,ok,
SP03,10,2,7,read,229.50465033962163,270.22787369216496,229.50465033962163,right,ok,
SP03,10,3,22,hold,286.92149697784635,327.47969851159394,286.92149697784635,right,ok,
SP03,10,3,22,read,110.2838290930342,147.58084145491276,110.2838290930342,right,ok,
SP03,10,4,39,hold,489.8561037461877,489.8561037461877,499.437022372749,left,ok,
SP03,10,4,39,read,216.77593493599554,216.77593493599554,229.62732173389895,left,ok,
SP03,10,5,56,hold,373.64533414458054,444.7902352115279,373.64533414458054,right,ok,
SP03,10,5,56,read,171.26533034672013,171.26533034672013,280.0163689231206,left,ok,
SP03,10,6,71,hold,478.9261782986332,493.2179087406147,478.9261782986332,right,ok,
SP03,10,6,71,read,224.56046535773783,224.56046535773783,231.86955398514291,left,ok,
SP03,10,7,81,hold,323.3207701955747,421.64470851830794,323.3207701955747,right,ok,
SP03,10,7,81,read,180.50092352770716,289.99524133680075,180.50092352770716,right,ok,
SP03,11,2,8,hold,463.95018574746234,478.77523631157874,463.95018574746234,right,ok,
SP03,11,2,8,read,198.5244926009821,236.77710598413677,198.5244926009821,right,ok,
SP03,11,3,21,hold,463.83400210894155,463.83400210894155,489.0629949991601,left,ok,
SP03,11,3,21,read,238.79320092093695,252.53683749515722,238.79320092093695,right,ok,
SP03,11,4,40,hold,493.0844475030127,524.8029719827769,493.0844475030127,right,ok,
SP03,11,4,40,read,211.7422201016462,248.30994256766195,211.7422201016462,right,ok,
SP03,11,5,55,hold,459.7402575200993,459.7402575200993,517.7864935451429,left,ok,
SP03,11,5,55,read,206.02727511005352,206.02727511005352,284.53086075709484,left,ok,
SP03,11,6,72,hold,486.2130366821838,515.9459951422635,486.2130366821838,right,ok,
SP03,11,6,72,read,204.02735407306952,243.79416614255365,204.02735407306952,right,ok,
SP03,11,7,80,hold,491.006830050645,491.006830050645,530.1769785414202,left,ok,
SP03,11,7,80,read,216.07947868902454,216.07947868902454,275.85531225249287,left,ok,
SP03,12,2,9,hold,481.8199335137586,481.8199335137586,513.5267314100796,left,ok,
SP03,12,2,9,read,238.65329493407444,238.65329493407444,281.0512273530988,left,ok,
SP03,12,3,20,hold,458.0764340128489,458.0764340128489,497.7150245646151,left,ok,
SP03,12,3,20,read,206.30141724436504,206.30141724436504,260.9056823485827,left,ok,
SP03,12,4,41,hold,474.34127307714033,500.40237348034833,474.34127307714033,right,ok,
SP03,12,4,41,read,207.94702326571743,245.32448437587962,207.94702326571743,right,ok,
SP03,12,5,54,hold,469.2541496612937,469.2541496612937,473.4283331116513,left,ok,
SP03,12,5,54,read,228.8435786923722,228.8435786923722,240.30551237911897,left,ok,
SP03,12,6,73,hold,451.2516234025778,451.2516234025778,454.06140496542787,left,ok,
SP03,12,6,73,read,223.74830191288927,223.74830191288927,335.0608090676464,left,ok,
SP03,12,7,79,hold,458.8926160918645,458.8926160918645,476.8273469292478,left,ok,
SP03,12,7,79,read,216.54315901998297,216.54315901998297,241.75577114092494,left,ok,
SP03,13,2,10,hold,473.0523131179038,476.52163644071953,473.0523131179038,right,ok,
SP03,13,2,10,read,230.65465483971585,239.50359513268154,230.65465483971585,right,ok,
SP03,13,3,19,hold,464.1366354637442,464.1366354637442,485.93984797953357,left,ok,
SP03,13,3,19,read,220.31734215612533,220.31734215612533,245.09978600310282,left,ok,
SP03,13,4,42,hold,458.0625318073701,500.91563497774195,458.0625318073701,right,ok,
SP03,13,4,42,read,186.4996801359684,274.51319030679986,186.4996801359684,right,ok,
SP03,13,5,53,hold,510.06701348480686,520.7782767958032,510.06701348480686,right,ok,
SP03,13,5,53,read,293.2756136995919,308.4552442959512,293.2756136995919,right,ok,
SP03,13,6,74,hold,524.1475300740242,524.1475300740242,558.4758012605315,left,ok,
SP03,13,6,74,read,223.67971392475096,223.67971392475096,277.88000643165395,left,ok,
SP03,13,7,78,hold,454.31029219911113,454.31029219911113,482.72381586504656,left,ok,
SP03,13,7,78,read,176.13827902409773,176.13827902409773,218.28493737283816,left,ok,
SP03,14,2,11,hold,483.36531716183265,483.36531716183265,488.87176816386136,left,ok,
SP03,14,2,11,read,218.73997624311187,241.80664081870424,218.73997624311187,right,ok,
SP03,14,3,18,hold,471.935865266352,471.935865266352,490.3172493262594,left,ok,
SP03,14,3,18,read,217.36320912511027,217.36320912511027,231.44893768776146,left,ok,
SP03,14,4,43,hold,495.5998601032923,500.81787731133653,495.5998601032923,right,ok,
SP03,14,4,43,read,226.34729265283414,256.6390978192587,226.34729265283414,right,ok,
SP03,14,5,52,hold,495.2094009119962,510.022248545402,495.2094009119962,right,ok,
SP03,14,5,52,read,238.94410122867035,269.0810583450114,238.94410122867035,right,ok,
SP03,14,6,75,hold,464.0689342938353,464.0689342938353,475.49898576891894,left,ok,
SP03,14,6,75,read,235.12320529030606,235.12320529030606,238.02741575446652,left,ok,
SP03,15,2,12,hold,469.16394365951095,486.7901774301103,469.16394365951095,right,ok,
SP03,15,2,12,read,241.98933057834478,257.8822655010513,241.98933057834478,right,ok,
SP03,15,3,17,hold,473.07784828285025,482.2888485040122,473.07784828285025,right,ok,
SP03,15,3,17,read,218.3239189134258,220.60141131735713,218.3239189134258,right,ok,
SP03,15,4,44,hold,503.39222264540007,503.39222264540007,524.6020535880759,left,ok,
SP03,15,4,44,read,235.9206386890833,235.9206386890833,237.26665558108044,left,ok,
SP03,15,5,51,hold,477.4275634600159,477.4275634600159,489.01278718438545,left,ok,
SP03,15,5,51,read,210.38794527757724,210.38794527757724,243.63508430947036,left,ok,
SP03,15,6,76,hold,450.5631559745271,450.5631559745271,503.6187075657675,left,ok,
SP03,15,6,76,read,214.9486282136204,214.9486282136204,241.96740460621035,left,ok,
SP03,16,2,13,hold,498.3197657800833,509.2356788763827,498.3197657800833,right,ok,
SP03,16,2,13,read,239.6328115694579,239.6328115694579,244.38854002215103,left,ok,
SP03,16,3,16,hold,484.4255743022047,484.4255743022047,516.6881684566207,left,ok,
SP03,16,3,16,read,215.69161422448155,215.69161422448155,255.98109044700595,left,ok,
SP03,16,4,45,hold,489.8184420051121,507.51320453325144,489.8184420051121,right,ok,
SP03,16,4,45,read,234.28482526934536,257.3658846178494,234.28482526934536,right,ok,
SP03,16,5,50,hold,496.52505900240226,496.52505900240226,506.5743995193449,left,ok,
SP03,16,5,50,read,209.95324864567974,209.95324864567974,246.4264465923085,left,ok,
SP03,16,6,77,hold,470.0700604941615,497.1267940139469,470.0700604941615,right,ok,
SP03,16,6,77,read,227.44967306415546,269.13832108875255,227.44967306415546,right,ok,
SP03,17,3,15,hold,488.33466680783584,488.33466680783584,502.90067551686167,left,ok,
SP03,17,3,15,read,240.69474054775006,240.69474054775006,260.08113412336576,left,ok,
SP03,17,4,46,hold,488.449543233668,488.449543233668,497.0383550325848,left,ok,
SP03,17,4,46,read,231.38106193019902,231.38106193019902,235.82779141962027,left,ok,
SP03,17,5,49,hold,538.7305523240241,538.7305523240241,564.9618986670148,left,ok,
SP03,17,5,49,read,248.61948550916117,248.61948550916117,276.1181597780197,left,ok,
