V4_BL	V3_BL_n
1.2	6.5999999999999992E-05
1.1800000000000002	6.2E-05
1.1600000000000001	1.6E-05
1.1400000000000001	-9.9999999999999991E-06
1.12	4E-06
1.1	-2.2E-05
1.08	2E-06
1.06	-9.9999999999999991E-06
1.04	-1.4E-05
1.02	4.4E-05
1	7.2E-05
0.98000000000000009	-1.2E-05
0.96000000000000008	2.9999999999999997E-05
0.94000000000000006	1.9999999999999998E-05
0.92	4.8E-05
0.9	-1.2E-05
0.88	1.6E-05
0.86	-1.2E-05
0.84000000000000008	1.9999999999999998E-05
0.82000000000000006	-2.2E-05
0.8	-9.9999999999999991E-06
0.78	3.4E-05
0.76	4.8E-05
0.74	0.00014
0.72000000000000008	0.000136
0.70000000000000007	0.00017199999999999998
0.68	0.0003
0.66	0.000214
0.64	9.9999999999999991E-05
0.62	0.00041
0.6	4.6E-05
0.58000000000000007	0.000136
0.56	0.000242
0.54	6.8E-05
0.52	0.00023999999999999998
0.5	0.000266
0.48000000000000004	7.4E-05
0.46	8.8E-05
0.44	9.9999999999999991E-05
0.42000000000000004	0
0.4	2.8E-05
0.38	8.599999999999999E-05
0.36000000000000004	0.000308
0.34	0.002402
0.32	1.004936
0.3	0.899226
0.28	0.897094
0.26	0.900152
0.24000000000000002	0.89766
0.22	0.899212
0.2	0.897744
0.18000000000000002	0.899512
0.16	0.898548
0.14	0.897968
0.12000000000000001	0.898992
0.1	0.897104
0.08	0.89706
0.060000000000000005	0.89735
0.04	0.89652999999999994
0.02	0.898026
0	0.897694
