V2_Q	V1_Q_n
0	1.200026
0.01	1.200024
0.02	1.2000279999999999
0.030000000000000002	1.200026
0.04	1.200024
0.05	1.200024
0.060000000000000005	1.20003
0.07	1.2000279999999999
0.08	1.200026
0.090000000000000011	1.200026
0.1	1.2000279999999999
0.11	1.20003
0.12000000000000001	1.2000279999999999
0.13	1.200026
0.14	1.200024
0.15	1.2000279999999999
0.16	1.200024
0.17	1.200026
0.18000000000000002	1.2000199999999999
0.19	1.2000199999999999
0.2	1.2000199999999999
0.21000000000000002	1.200016
0.22	1.2000119999999999
0.23	1.200006
0.24000000000000002	1.199998
0.25	1.19999
0.26	1.199978
0.27	1.199964
0.28	1.199944
0.29000000000000004	1.199916
0.3	1.199872
0.31	1.199822
0.32	1.1997579999999999
0.33	1.1996639999999998
0.34	1.199538
0.35000000000000003	1.199378
0.36000000000000004	1.199166
0.37	1.198894
0.38	1.198518
0.39	1.19804
0.4	1.197412
0.41000000000000003	1.196602
0.42000000000000004	1.195568
0.43	1.194234
0.44	1.192536
0.45	1.190328
0.46	1.18752
0.47000000000000003	1.184016
0.48000000000000004	1.1795499999999999
0.49000000000000005	1.1737739999999999
0.5	1.16646
0.51	1.156866
0.52	1.1438819999999998
0.53	1.1255739999999999
0.54	1.097226
0.55	1.036838
0.56	0.816982
0.57000000000000006	0.65102399999999994
0.58000000000000007	0.6098
0.59000000000000008	0.356848
0.6	0.21209999999999998
0.61	0.13247399999999998
0.62	0.09126
0.63	0.067552
0.64	0.051955999999999995
0.65	0.040819999999999995
0.66	0.032445999999999996
0.67	0.026118
0.68	0.021065999999999998
0.69000000000000006	0.017046
0.70000000000000007	0.013777999999999999
0.71000000000000008	0.011177999999999999
0.72000000000000008	0.009028
0.73	0.0072759999999999995
0.74	0.005842
0.75	0.00467
0.76	0.003704
0.77	0.002928
0.78	0.002304
0.79	0.001794
0.8	0.001388
0.81	0.0010659999999999999
0.82000000000000006	0.000812
0.83000000000000007	0.000614
0.84000000000000008	0.000464
0.85000000000000009	0.000346
0.86	0.000254
0.87	0.00018199999999999998
0.88	0.00013199999999999998
0.89	9.2E-05
0.9	6.8E-05
0.91	4.2E-05
0.92	2.8E-05
0.93	1.6E-05
0.94000000000000006	8E-06
0.95000000000000007	2E-06
0.96000000000000008	0
0.97000000000000008	-6E-06
0.98000000000000009	-6E-06
0.9900000000000001	-8E-06
1	-1.2E-05
1.01	-1.2E-05
1.02	-8E-06
1.03	-9.9999999999999991E-06
1.04	-1.4E-05
1.05	-8E-06
1.06	-9.9999999999999991E-06
1.07	-1.2E-05
1.08	-8E-06
1.09	-1.4E-05
1.1	-1.2E-05
1.11	-1.2E-05
1.12	-8E-06
1.1300000000000001	-9.9999999999999991E-06
1.1400000000000001	-1.2E-05
1.1500000000000001	-6E-06
1.1600000000000001	-6E-06
1.1700000000000002	-9.9999999999999991E-06
1.1800000000000002	-9.9999999999999991E-06
1.19	-4E-06
1.2	-6E-06
