V1_Q_n	V2_Q
0	1.200086
0.01	1.200088
0.02	1.200088
0.030000000000000002	1.200086
0.04	1.200086
0.05	1.200084
0.060000000000000005	1.200088
0.07	1.200086
0.08	1.200088
0.090000000000000011	1.200086
0.1	1.200084
0.11	1.2000819999999999
0.12000000000000001	1.200086
0.13	1.200088
0.14	1.200086
0.15	1.200086
0.16	1.200084
0.17	1.200086
0.18000000000000002	1.2000819999999999
0.19	1.200086
0.2	1.200086
0.21000000000000002	1.200084
0.22	1.200086
0.23	1.2000819999999999
0.24000000000000002	1.200078
0.25	1.200078
0.26	1.200078
0.27	1.200072
0.28	1.2000659999999999
0.29000000000000004	1.200056
0.3	1.2000439999999999
0.31	1.200022
0.32	1.200006
0.33	1.199972
0.34	1.199936
0.35000000000000003	1.199886
0.36000000000000004	1.199818
0.37	1.1997259999999999
0.38	1.199606
0.39	1.199452
0.4	1.199246
0.41000000000000003	1.198984
0.42000000000000004	1.198626
0.43	1.198172
0.44	1.1975719999999999
0.45	1.196798
0.46	1.19584
0.47000000000000003	1.1946299999999999
0.48000000000000004	1.193068
0.49000000000000005	1.191092
0.5	1.188552
0.51	1.185274
0.52	1.18096
0.53	1.1755
0.54	1.1681759999999999
0.55	1.158112
0.56	1.144126
0.57000000000000006	1.1224699999999999
0.58000000000000007	1.080436
0.59000000000000008	0.766884
0.6	0.651976
0.61	0.346682
0.62	0.205008
0.63	0.127268
0.64	0.08810599999999999
0.65	0.065038
0.66	0.049982
0.67	0.039416
0.68	0.031652
0.69000000000000006	0.025654
0.70000000000000007	0.020874
0.71000000000000008	0.017037999999999998
0.72000000000000008	0.013911999999999999
0.73	0.011363999999999999
0.74	0.00928
0.75	0.007554
0.76	0.00613
0.77	0.0049419999999999993
0.78	0.00396
0.79	0.003172
0.8	0.0025139999999999997
0.81	0.0019879999999999998
0.82000000000000006	0.001568
0.83000000000000007	0.001224
0.84000000000000008	0.000948
0.85000000000000009	0.00072799999999999991
0.86	0.000554
0.87	0.000416
0.88	0.000314
0.89	0.000236
0.9	0.000174
0.91	0.000126
0.92	8.9999999999999992E-05
0.93	6.8E-05
0.94000000000000006	5.2E-05
0.95000000000000007	3.4E-05
0.96000000000000008	2.9999999999999997E-05
0.97000000000000008	2.2E-05
0.98000000000000009	1.9999999999999998E-05
0.9900000000000001	1.4E-05
1	1.2E-05
1.01	1.4E-05
1.02	9.9999999999999991E-06
1.03	1.2E-05
1.04	1.2E-05
1.05	9.9999999999999991E-06
1.06	1.6E-05
1.07	1.8E-05
1.08	1.6E-05
1.09	1.8E-05
1.1	1.9999999999999998E-05
1.11	1.6E-05
1.12	1.9999999999999998E-05
1.1300000000000001	1.8E-05
1.1400000000000001	2.4E-05
1.1500000000000001	2.2E-05
1.1600000000000001	2.6E-05
1.1700000000000002	2.4E-05
1.1800000000000002	2.4E-05
1.19	2.8E-05
1.2	2.4E-05
