V2_Q	V1_Q_n
0	1.2
0.012	1.2000039999999999
0.024	1.200006
0.036000000000000004	1.20001
0.048	1.20001
0.060000000000000005	1.20001
0.072000000000000008	1.200008
0.084	1.200008
0.096	1.200008
0.108	1.20001
0.12000000000000001	1.20001
0.132	1.20001
0.14400000000000002	1.20001
0.156	1.200008
0.168	1.2000039999999999
0.18000000000000002	1.2000039999999999
0.192	1.2
0.20400000000000002	1.199994
0.216	1.19999
0.228	1.1999819999999999
0.24000000000000002	1.19997
0.252	1.199952
0.264	1.19993
0.276	1.199898
0.28800000000000003	1.1998499999999999
0.3	1.199784
0.312	1.1996879999999999
0.324	1.19956
0.336	1.199382
0.34800000000000003	1.199136
0.36000000000000004	1.198798
0.372	1.198346
0.384	1.1977419999999999
0.396	1.196936
0.40800000000000003	1.195886
0.42000000000000004	1.194502
0.432	1.192688
0.444	1.1903519999999999
0.456	1.18739
0.468	1.1835959999999999
0.48000000000000004	1.178624
0.49200000000000005	1.172196
0.504	1.163802
0.516	1.15285
0.528	1.139316
0.54	1.118234
0.552	1.08825
0.56400000000000006	1.025684
0.57600000000000007	0.902118
0.58800000000000008	0.77972199999999992
0.6	0.68336199999999991
0.612	0.65011
0.624	0.62913599999999992
0.636	0.610356
0.648	0.596336
0.66	0.582844
0.672	0.570556
0.684	0.559638
0.69600000000000006	0.548636
0.70800000000000007	0.538636
0.72000000000000008	0.52898
0.732	0.51951
0.744	0.51066
0.756	0.50183
0.768	0.49357599999999996
0.78	0.48499
0.792	0.476962
0.804	0.46888399999999997
0.81600000000000006	0.4607
0.82800000000000007	0.453142
0.84000000000000008	0.445192
0.85200000000000009	0.437586
0.864	0.42992199999999997
0.876	0.422606
0.888	0.415226
0.9	0.40776399999999996
0.912	0.400638
0.924	0.39356399999999997
0.936	0.38661199999999996
0.94800000000000006	0.37977
0.96000000000000008	0.373256
0.97200000000000009	0.366462
0.9840000000000001	0.360006
0.996	0.353672
1.008	0.347506
1.02	0.34154399999999996
1.032	0.335674
1.044	0.33005599999999996
1.056	0.324536
1.068	0.319212
1.08	0.31407599999999997
1.092	0.309058
1.104	0.304232
1.116	0.299518
1.1280000000000001	0.29498199999999997
1.1400000000000001	0.290578
1.1520000000000001	0.28637399999999996
1.1640000000000002	0.282286
1.1760000000000002	0.27833399999999997
1.1880000000000002	0.274518
1.2	0.27084199999999997
