V2_Q	V1_Q_n
0	1.2000199999999999
0.01	1.200022
0.02	1.200018
0.030000000000000002	1.200022
0.04	1.200022
0.05	1.200026
0.060000000000000005	1.200024
0.07	1.200022
0.08	1.200026
0.090000000000000011	1.200022
0.1	1.200022
0.11	1.200024
0.12000000000000001	1.2000199999999999
0.13	1.200022
0.14	1.2000199999999999
0.15	1.200022
0.16	1.200018
0.17	1.200016
0.18000000000000002	1.200014
0.19	1.200014
0.2	1.200008
0.21000000000000002	1.200002
0.22	1.2
0.23	1.199986
0.24000000000000002	1.199976
0.25	1.1999579999999999
0.26	1.199936
0.27	1.199906
0.28	1.199868
0.29000000000000004	1.19981
0.3	1.1997419999999999
0.31	1.199648
0.32	1.1995179999999999
0.33	1.199358
0.34	1.1991399999999999
0.35000000000000003	1.198848
0.36000000000000004	1.198454
0.37	1.19796
0.38	1.1973099999999999
0.39	1.196466
0.4	1.195404
0.41000000000000003	1.1939419999999998
0.42000000000000004	1.1920899999999999
0.43	1.1897879999999999
0.44	1.186928
0.45	1.183184
0.46	1.178498
0.47000000000000003	1.172416
0.48000000000000004	1.16466
0.49000000000000005	1.1549099999999999
0.5	1.142018
0.51	1.123872
0.52	1.096638
0.53	1.0436459999999999
0.54	0.747556
0.55	0.626378
0.56	0.415632
0.57000000000000006	0.25240599999999996
0.58000000000000007	0.148606
0.59000000000000008	0.098095999999999989
0.6	0.07121
0.61	0.055588
0.62	0.043758
0.63	0.034968
0.64	0.028145999999999997
0.65	0.022742
0.66	0.018458
0.67	0.015052
0.68	0.012277999999999999
0.69000000000000006	0.009968
0.70000000000000007	0.008066
0.71000000000000008	0.0065379999999999995
0.72000000000000008	0.0052759999999999994
0.73	0.004228
0.74	0.0033699999999999997
0.75	0.002682
0.76	0.002136
0.77	0.001678
0.78	0.0013
0.79	0.0010019999999999999
0.8	0.00076399999999999992
0.81	0.000584
0.82000000000000006	0.000434
0.83000000000000007	0.000318
0.84000000000000008	0.000236
0.85000000000000009	0.000166
0.86	0.000116
0.87	7.5999999999999991E-05
0.88	4.8E-05
0.89	2.6E-05
0.9	9.9999999999999991E-06
0.91	-2E-06
0.92	-9.9999999999999991E-06
0.93	-1.6E-05
0.94000000000000006	-1.8E-05
0.95000000000000007	-2.2E-05
0.96000000000000008	-2.6E-05
0.97000000000000008	-2.8E-05
0.98000000000000009	-2.4E-05
0.9900000000000001	-2.4E-05
1	-2.8E-05
1.01	-2.4E-05
1.02	-2.6E-05
1.03	-2.6E-05
1.04	-2.6E-05
1.05	-2.4E-05
1.06	-2.2E-05
1.07	-2.2E-05
1.08	-2.4E-05
1.09	-2.2E-05
1.1	-1.9999999999999998E-05
1.11	-1.8E-05
1.12	-2.4E-05
1.1300000000000001	-1.9999999999999998E-05
1.1400000000000001	-1.6E-05
1.1500000000000001	-1.8E-05
1.1600000000000001	-1.8E-05
1.1700000000000002	-1.8E-05
1.1800000000000002	-1.9999999999999998E-05
1.19	-1.6E-05
1.2	-1.8E-05
