V1_Q_n	V2_Q
0	1.200078
0.01	1.2000739999999999
0.02	1.20008
0.030000000000000002	1.200078
0.04	1.200076
0.05	1.200078
0.060000000000000005	1.20008
0.07	1.200078
0.08	1.200076
0.090000000000000011	1.200084
0.1	1.2000739999999999
0.11	1.200076
0.12000000000000001	1.2000739999999999
0.13	1.2000739999999999
0.14	1.200076
0.15	1.200072
0.16	1.200072
0.17	1.200068
0.18000000000000002	1.20007
0.19	1.2000659999999999
0.2	1.200062
0.21000000000000002	1.20006
0.22	1.200056
0.23	1.200046
0.24000000000000002	1.200038
0.25	1.2000199999999999
0.26	1.199998
0.27	1.199968
0.28	1.19993
0.29000000000000004	1.1998739999999999
0.3	1.199798
0.31	1.1997
0.32	1.199566
0.33	1.19938
0.34	1.199142
0.35000000000000003	1.198814
0.36000000000000004	1.198386
0.37	1.197814
0.38	1.19706
0.39	1.196092
0.4	1.1948299999999998
0.41000000000000003	1.193218
0.42000000000000004	1.1911479999999999
0.43	1.188532
0.44	1.18522
0.45	1.1811639999999999
0.46	1.176038
0.47000000000000003	1.169392
0.48000000000000004	1.161252
0.49000000000000005	1.151008
0.5	1.137796
0.51	1.120268
0.52	1.094898
0.53	1.053822
0.54	0.91887
0.55	0.726632
0.56	0.61276999999999993
0.57000000000000006	0.448972
0.58000000000000007	0.303774
0.59000000000000008	0.188614
0.6	0.118402
0.61	0.083156
0.62	0.062279999999999995
0.63	0.048212
0.64	0.038006
0.65	0.030362
0.66	0.024346
0.67	0.019628
0.68	0.015832
0.69000000000000006	0.012784
0.70000000000000007	0.01031
0.71000000000000008	0.008291999999999999
0.72000000000000008	0.006646
0.73	0.0053079999999999994
0.74	0.0042299999999999994
0.75	0.003356
0.76	0.002652
0.77	0.0020859999999999997
0.78	0.0016359999999999999
0.79	0.001286
0.8	0.000996
0.81	0.000774
0.82000000000000006	0.000598
0.83000000000000007	0.00046199999999999995
0.84000000000000008	0.000354
0.85000000000000009	0.000278
0.86	0.000216
0.87	0.000168
0.88	0.00013199999999999998
0.89	0.000108
0.9	8.9999999999999992E-05
0.91	7.4E-05
0.92	6.5999999999999992E-05
0.93	5.6E-05
0.94000000000000006	4.9999999999999996E-05
0.95000000000000007	4.8E-05
0.96000000000000008	4.4E-05
0.97000000000000008	3.9999999999999996E-05
0.98000000000000009	3.9999999999999996E-05
0.9900000000000001	3.7999999999999995E-05
1	3.6E-05
1.01	3.4E-05
1.02	3.7999999999999995E-05
1.03	3.6E-05
1.04	3.6E-05
1.05	3.7999999999999995E-05
1.06	3.7999999999999995E-05
1.07	3.6E-05
1.08	3.7999999999999995E-05
1.09	3.9999999999999996E-05
1.1	3.7999999999999995E-05
1.11	3.7999999999999995E-05
1.12	4.4E-05
1.1300000000000001	4.2E-05
1.1400000000000001	3.9999999999999996E-05
1.1500000000000001	3.9999999999999996E-05
1.1600000000000001	3.9999999999999996E-05
1.1700000000000002	3.9999999999999996E-05
1.1800000000000002	3.7999999999999995E-05
1.19	3.7999999999999995E-05
1.2	3.9999999999999996E-05
