V1_Q_n	V2_Q
0	1.200076
0.012	1.20007
0.024	1.200072
0.036000000000000004	1.2000739999999999
0.048	1.20007
0.060000000000000005	1.200072
0.072000000000000008	1.2000739999999999
0.084	1.2000739999999999
0.096	1.20007
0.108	1.20007
0.12000000000000001	1.200076
0.132	1.20007
0.14400000000000002	1.20007
0.156	1.200076
0.168	1.200072
0.18000000000000002	1.200068
0.192	1.200068
0.20400000000000002	1.20007
0.216	1.200064
0.228	1.20006
0.24000000000000002	1.20006
0.252	1.200052
0.264	1.200046
0.276	1.200034
0.28800000000000003	1.200018
0.3	1.1999959999999998
0.312	1.199962
0.324	1.1999199999999999
0.336	1.199864
0.34800000000000003	1.199792
0.36000000000000004	1.199674
0.372	1.19952
0.384	1.199306
0.396	1.199014
0.40800000000000003	1.19862
0.42000000000000004	1.19808
0.432	1.1973399999999999
0.444	1.196356
0.456	1.195044
0.468	1.193222
0.48000000000000004	1.19086
0.49200000000000005	1.187576
0.504	1.1831859999999999
0.516	1.177284
0.528	1.1690019999999999
0.54	1.156644
0.552	1.136356
0.56400000000000006	1.093214
0.57600000000000007	0.643528
0.58800000000000008	0.607974
0.6	0.58407199999999992
0.612	0.564978
0.624	0.54865999999999993
0.636	0.53405799999999992
0.648	0.52086999999999994
0.66	0.50862
0.672	0.497436
0.684	0.48675799999999997
0.69600000000000006	0.47631599999999996
0.70800000000000007	0.466364
0.72000000000000008	0.45698999999999995
0.732	0.447856
0.744	0.43907799999999997
0.756	0.43049
0.768	0.42226199999999997
0.78	0.414246
0.792	0.406392
0.804	0.39876
0.81600000000000006	0.391438
0.82800000000000007	0.38434799999999997
0.84000000000000008	0.37735799999999997
0.85200000000000009	0.370428
0.864	0.363884
0.876	0.357266
0.888	0.35081399999999996
0.9	0.34475
0.912	0.338876
0.924	0.33316
0.936	0.327654
0.94800000000000006	0.322418
0.96000000000000008	0.31718999999999997
0.97200000000000009	0.312252
0.9840000000000001	0.307762
0.996	0.303556
1.008	0.298792
1.02	0.294564
1.032	0.290524
1.044	0.286746
1.056	0.283114
1.068	0.279692
1.08	0.276246
1.092	0.27307
1.104	0.27027
1.116	0.26711799999999997
1.1280000000000001	0.26432
1.1400000000000001	0.261586
1.1520000000000001	0.258806
1.1640000000000002	0.256286
1.1760000000000002	0.254168
1.1880000000000002	0.25229599999999996
1.2	0.249804
