V1_Q_n	V2_Q
0	1.2000979999999999
0.012	1.2001039999999998
0.024	1.200106
0.036000000000000004	1.200102
0.048	1.200106
0.060000000000000005	1.200102
0.072000000000000008	1.2000979999999999
0.084	1.2000979999999999
0.096	1.200102
0.108	1.2001039999999998
0.12000000000000001	1.200102
0.132	1.200102
0.14400000000000002	1.2000979999999999
0.156	1.200102
0.168	1.2001039999999998
0.18000000000000002	1.200102
0.192	1.200108
0.20400000000000002	1.200106
0.216	1.200106
0.228	1.2001039999999998
0.24000000000000002	1.200106
0.252	1.20011
0.264	1.2001039999999998
0.276	1.200102
0.28800000000000003	1.200096
0.3	1.200096
0.312	1.200086
0.324	1.200088
0.336	1.20008
0.34800000000000003	1.200068
0.36000000000000004	1.200054
0.372	1.2000279999999999
0.384	1.2
0.396	1.1999659999999999
0.40800000000000003	1.1999119999999999
0.42000000000000004	1.1998339999999999
0.432	1.199716
0.444	1.199584
0.456	1.199392
0.468	1.1991239999999999
0.48000000000000004	1.198774
0.49200000000000005	1.198404
0.504	1.197794
0.516	1.197114
0.528	1.195956
0.54	1.194458
0.552	1.192232
0.56400000000000006	1.18922
0.57600000000000007	1.185006
0.58800000000000008	1.177646
0.6	1.167362
0.612	1.145686
0.624	0.578058
0.636	0.557302
0.648	0.539492
0.66	0.52462999999999993
0.672	0.511344
0.684	0.499552
0.69600000000000006	0.48824999999999996
0.70800000000000007	0.478628
0.72000000000000008	0.469684
0.732	0.460962
0.744	0.45216199999999995
0.756	0.444544
0.768	0.43717599999999995
0.78	0.429178
0.792	0.422408
0.804	0.41570999999999997
0.81600000000000006	0.409366
0.82800000000000007	0.402818
0.84000000000000008	0.396424
0.85200000000000009	0.390636
0.864	0.384328
0.876	0.37866
0.888	0.37324999999999997
0.9	0.367788
0.912	0.362654
0.924	0.358232
0.936	0.35275999999999996
0.94800000000000006	0.348254
0.96000000000000008	0.343364
0.97200000000000009	0.338688
0.9840000000000001	0.33433199999999996
0.996	0.329634
1.008	0.32553
1.02	0.32182
1.032	0.318482
1.044	0.315226
1.056	0.31179999999999997
1.068	0.30913399999999996
1.08	0.306164
1.092	0.303406
1.104	0.300764
1.116	0.29891799999999996
1.1280000000000001	0.295914
1.1400000000000001	0.293278
1.1520000000000001	0.291132
1.1640000000000002	0.28912
1.1760000000000002	0.28708
1.1880000000000002	0.285282
1.2	0.283296
