V2_Q	V1_Q_n
0	1.200072
0.012	1.20007
0.024	1.200068
0.036000000000000004	1.200068
0.048	1.20007
0.060000000000000005	1.200072
0.072000000000000008	1.20007
0.084	1.20007
0.096	1.20007
0.108	1.20007
0.12000000000000001	1.200072
0.132	1.200072
0.14400000000000002	1.200072
0.156	1.20007
0.168	1.200072
0.18000000000000002	1.200072
0.192	1.20007
0.20400000000000002	1.200072
0.216	1.200072
0.228	1.200068
0.24000000000000002	1.20007
0.252	1.20007
0.264	1.200068
0.276	1.2000659999999999
0.28800000000000003	1.200064
0.3	1.200064
0.312	1.200056
0.324	1.200052
0.336	1.2000439999999999
0.34800000000000003	1.200034
0.36000000000000004	1.2000199999999999
0.372	1.2
0.384	1.199972
0.396	1.199938
0.40800000000000003	1.1998959999999999
0.42000000000000004	1.199836
0.432	1.199762
0.444	1.1996719999999999
0.456	1.1995639999999999
0.468	1.199428
0.48000000000000004	1.199268
0.49200000000000005	1.1990779999999999
0.504	1.198852
0.516	1.198596
0.528	1.198302
0.54	1.197968
0.552	1.197594
0.56400000000000006	1.197184
0.57600000000000007	1.19672
0.58800000000000008	1.196224
0.6	1.195684
0.612	1.1951
0.624	1.19448
0.636	1.193818
0.648	1.1931159999999998
0.66	1.1923759999999999
0.672	1.191594
0.684	1.190782
0.69600000000000006	1.189932
0.70800000000000007	1.18905
0.72000000000000008	1.188134
0.732	1.18719
0.744	1.186212
0.756	1.1852019999999999
0.768	1.184164
0.78	1.183106
0.792	1.182008
0.804	1.180882
0.81600000000000006	1.1797279999999999
0.82800000000000007	1.178542
0.84000000000000008	1.17734
0.85200000000000009	1.176118
0.864	1.174868
0.876	1.173598
0.888	1.172304
0.9	1.170992
0.912	1.169656
0.924	1.1683
0.936	1.16693
0.94800000000000006	1.165538
0.96000000000000008	1.1641359999999998
0.97200000000000009	1.162722
0.9840000000000001	1.1612879999999999
0.996	1.159838
1.008	1.15838
1.02	1.1569099999999999
1.032	1.155424
1.044	1.15393
1.056	1.152426
1.068	1.1509179999999999
1.08	1.14941
1.092	1.147878
1.104	1.14635
1.116	1.144806
1.1280000000000001	1.1432579999999999
1.1400000000000001	1.141714
1.1520000000000001	1.086488
1.1640000000000002	0.96094399999999991
1.1760000000000002	0.862028
1.1880000000000002	0.783234
1.2	0.719254
