V2_Q	V1_Q_n
0	1.186286
0.012	1.186138
0.024	1.186904
0.036000000000000004	1.187104
0.048	1.187752
0.060000000000000005	1.1876259999999999
0.072000000000000008	1.1875799999999999
0.084	1.187358
0.096	1.187716
0.108	1.187524
0.12000000000000001	1.187694
0.132	1.18756
0.14400000000000002	1.187628
0.156	1.1871939999999999
0.168	1.189108
0.18000000000000002	1.1892179999999999
0.192	1.189654
0.20400000000000002	1.1897259999999998
0.216	1.189258
0.228	1.188802
0.24000000000000002	1.188428
0.252	1.188002
0.264	1.1878039999999999
0.276	1.186806
0.28800000000000003	1.1857339999999998
0.3	1.1846299999999999
0.312	1.1838579999999999
0.324	1.1816659999999999
0.336	1.178334
0.34800000000000003	1.174812
0.36000000000000004	1.160656
0.372	1.136674
0.384	1.111878
0.396	1.07087
0.40800000000000003	0.69062
0.42000000000000004	0.67400399999999994
0.432	0.655728
0.444	0.641212
0.456	0.62798999999999994
0.468	0.61877399999999994
0.48000000000000004	0.606398
0.49200000000000005	0.594034
0.504	0.581992
0.516	0.570986
0.528	0.560542
0.54	0.550504
0.552	0.54052
0.56400000000000006	0.53137
0.57600000000000007	0.522458
0.58800000000000008	0.51352599999999993
0.6	0.504844
0.612	0.49643
0.624	0.48791799999999996
0.636	0.479838
0.648	0.471784
0.66	0.463752
0.672	0.456028
0.684	0.448442
0.69600000000000006	0.440932
0.70800000000000007	0.43382
0.72000000000000008	0.42676
0.732	0.419626
0.744	0.41325399999999995
0.756	0.40694199999999997
0.768	0.401024
0.78	0.394578
0.792	0.388096
0.804	0.382364
0.81600000000000006	0.37555
0.82800000000000007	0.36957399999999996
0.84000000000000008	0.363292
0.85200000000000009	0.358026
0.864	0.352888
0.876	0.34777399999999997
0.888	0.34299799999999997
0.9	0.33804799999999996
0.912	0.333424
0.924	0.32883399999999996
0.936	0.32406199999999996
0.94800000000000006	0.320034
0.96000000000000008	0.315944
0.97200000000000009	0.310984
0.9840000000000001	0.305212
0.996	0.302154
1.008	0.29943
1.02	0.295456
1.032	0.292508
1.044	0.288454
1.056	0.28539
1.068	0.283002
1.08	0.28060399999999996
1.092	0.278368
1.104	0.278084
1.116	0.27621799999999996
1.1280000000000001	0.275124
1.1400000000000001	0.268866
1.1520000000000001	0.264802
1.1640000000000002	0.2598
1.1760000000000002	0.257652
1.1880000000000002	0.254556
1.2	0.248306
