V4_BL	V3_BL_n
1.2	-4E-06
1.1800000000000002	-2E-06
1.1600000000000001	-4E-06
1.1400000000000001	-4E-06
1.12	0
1.1	2E-06
1.08	-6E-06
1.06	4E-06
1.04	-2E-06
1.02	0
1	-2E-06
0.98000000000000009	-2E-06
0.96000000000000008	0
0.94000000000000006	-6E-06
0.92	0
0.9	1.9999999999999998E-05
0.88	3.7999999999999995E-05
0.86	7.8E-05
0.84000000000000008	0.000156
0.82000000000000006	0.000286
0.8	0.000512
0.78	0.00086199999999999992
0.76	0.00146
0.74	0.0023079999999999997
0.72000000000000008	0.0036079999999999997
0.70000000000000007	0.005534
0.68	0.008296
0.66	0.012424
0.64	0.018476
0.62	0.027691999999999998
0.6	0.041934
0.58000000000000007	0.067554
0.56	0.127976
0.54	0.48785799999999996
0.52	0.98534
0.5	0.930604
0.48000000000000004	0.93155199999999994
0.46	0.932094
0.44	0.93253
0.42000000000000004	0.93266399999999994
0.4	0.932896
0.38	0.932928
0.36000000000000004	0.932912
0.34	0.93299
0.32	0.932994
0.3	0.93294199999999994
0.28	0.932912
0.26	0.932886
0.24000000000000002	0.932808
0.22	0.932676
0.2	0.932736
0.18000000000000002	0.932584
0.16	0.932538
0.14	0.93249799999999994
0.12000000000000001	0.93236599999999992
0.1	0.932368
0.08	0.932198
0.060000000000000005	0.9320759999999999
0.04	0.931866
0.02	0.931688
0	0.93165999999999993
