V3_BL_n	V4_BL
1.2	-3.2E-05
1.1800000000000002	-2.9999999999999997E-05
1.1600000000000001	-2.9999999999999997E-05
1.1400000000000001	-2.8E-05
1.12	-2.8E-05
1.1	-2.8E-05
1.08	-2.9999999999999997E-05
1.06	-2.8E-05
1.04	-2.8E-05
1.02	-2.8E-05
1	-2.8E-05
0.98000000000000009	-2.8E-05
0.96000000000000008	-2.9999999999999997E-05
0.94000000000000006	-2.9999999999999997E-05
0.92	-2.8E-05
0.9	-2.8E-05
0.88	-2.8E-05
0.86	-2.8E-05
0.84000000000000008	-2.8E-05
0.82000000000000006	-3.2E-05
0.8	-2.6E-05
0.78	-3.2E-05
0.76	-2.9999999999999997E-05
0.74	-2.9999999999999997E-05
0.72000000000000008	-2.9999999999999997E-05
0.70000000000000007	-2.9999999999999997E-05
0.68	-3.2E-05
0.66	-2.9999999999999997E-05
0.64	-2.8E-05
0.62	-2.9999999999999997E-05
0.6	-2.9999999999999997E-05
0.58000000000000007	-2.9999999999999997E-05
0.56	-3.2E-05
0.54	-3.2E-05
0.52	-2.9999999999999997E-05
0.5	-3.2E-05
0.48000000000000004	-3.4E-05
0.46	-3.2E-05
0.44	-3.6E-05
0.42000000000000004	-4.2E-05
0.4	-4.2E-05
0.38	-4.4E-05
0.36000000000000004	-4.4E-05
0.34	-4.2E-05
0.32	-2.4E-05
0.3	9.8E-05
0.28	0.000758
0.26	0.0042959999999999995
0.24000000000000002	0.989166
0.22	0.93333
0.2	0.933298
0.18000000000000002	0.93326
0.16	0.93313799999999991
0.14	0.933116
0.12000000000000001	0.933056
0.1	0.932998
0.08	0.93297599999999992
0.060000000000000005	0.93282999999999994
0.04	0.932724
0.02	0.93264799999999992
0	0.932572
