V4_BL	V3_BL_n
1.2	-9.9999999999999991E-06
1.1800000000000002	-9.9999999999999991E-06
1.1600000000000001	-1.2E-05
1.1400000000000001	-1.2E-05
1.12	-8E-06
1.1	-1.2E-05
1.08	-1.2E-05
1.06	-8E-06
1.04	-4E-06
1.02	-2E-06
1	-2E-06
0.98000000000000009	0
0.96000000000000008	-6E-06
0.94000000000000006	-4E-06
0.92	-4E-06
0.9	-9.9999999999999991E-06
0.88	-8E-06
0.86	-1.2E-05
0.84000000000000008	-1.2E-05
0.82000000000000006	-4E-06
0.8	-1.2E-05
0.78	-1.4E-05
0.76	-9.9999999999999991E-06
0.74	-1.4E-05
0.72000000000000008	-1.4E-05
0.70000000000000007	-9.9999999999999991E-06
0.68	-1.2E-05
0.66	-8E-06
0.64	-8E-06
0.62	-8E-06
0.6	-6E-06
0.58000000000000007	-8E-06
0.56	-6E-06
0.54	-8E-06
0.52	-9.9999999999999991E-06
0.5	-2E-06
0.48000000000000004	-2E-06
0.46	-2E-06
0.44	0
0.42000000000000004	-2E-06
0.4	0
0.38	2E-06
0.36000000000000004	1.2E-05
0.34	5.2E-05
0.32	0.000192
0.3	0.000744
0.28	0.002928
0.26	0.01394
0.24000000000000002	1.02295
0.22	0.913188
0.2	0.913416
0.18000000000000002	0.913804
0.16	0.91373399999999994
0.14	0.91377
0.12000000000000001	0.913756
0.1	0.91375999999999991
0.08	0.913736
0.060000000000000005	0.913688
0.04	0.91367199999999993
0.02	0.91372999999999993
0	0.913698
