V4_BL	V3_BL_n
1.2	-4E-06
1.1800000000000002	-4E-06
1.1600000000000001	-2E-06
1.1400000000000001	-6E-06
1.12	-4E-06
1.1	-2E-06
1.08	0
1.06	-2E-06
1.04	0
1.02	2E-06
1	6E-06
0.98000000000000009	1.2E-05
0.96000000000000008	2.9999999999999997E-05
0.94000000000000006	4.9999999999999996E-05
0.92	8.8E-05
0.9	0.00015
0.88	0.000252
0.86	0.000424
0.84000000000000008	0.000696
0.82000000000000006	0.0011179999999999999
0.8	0.001762
0.78	0.00273
0.76	0.004144
0.74	0.006188
0.72000000000000008	0.0091419999999999991
0.70000000000000007	0.013352
0.68	0.019438
0.66	0.028318
0.64	0.042255999999999995
0.62	0.065038
0.6	0.11460999999999999
0.58000000000000007	0.36675399999999997
0.56	0.94636199999999993
0.54	0.93385999999999991
0.52	0.9364039999999999
0.5	0.937896
0.48000000000000004	0.938746
0.46	0.93935399999999991
0.44	0.93985599999999991
0.42000000000000004	0.940174
0.4	0.940376
0.38	0.94056
0.36000000000000004	0.94068
0.34	0.940668
0.32	0.940716
0.3	0.94070599999999993
0.28	0.940722
0.26	0.94063
0.24000000000000002	0.940664
0.22	0.9407
0.2	0.940716
0.18000000000000002	0.940728
0.16	0.94070599999999993
0.14	0.940722
0.12000000000000001	0.940672
0.1	0.94068
0.08	0.94065199999999993
0.060000000000000005	0.940614
0.04	0.940588
0.02	0.940618
0	0.94059799999999993
