V3_BL_n	V4_BL
1.2	4.9999999999999996E-05
1.1800000000000002	5.2E-05
1.1600000000000001	5.4E-05
1.1400000000000001	5.6E-05
1.12	5.6E-05
1.1	5.4E-05
1.08	5.4E-05
1.06	5.4E-05
1.04	5.4E-05
1.02	5.4E-05
1	5.2E-05
0.98000000000000009	5.4E-05
0.96000000000000008	5.4E-05
0.94000000000000006	5.4E-05
0.92	5.4E-05
0.9	5.4E-05
0.88	5.4E-05
0.86	5.4E-05
0.84000000000000008	5.4E-05
0.82000000000000006	5.4E-05
0.8	5.4E-05
0.78	5.6E-05
0.76	5.6E-05
0.74	5.4E-05
0.72000000000000008	5.4E-05
0.70000000000000007	5.6E-05
0.68	5.4E-05
0.66	5.4E-05
0.64	5.4E-05
0.62	5.4E-05
0.6	5.4E-05
0.58000000000000007	5.4E-05
0.56	5.2E-05
0.54	5.4E-05
0.52	5.4E-05
0.5	5.4E-05
0.48000000000000004	5.6E-05
0.46	5.4E-05
0.44	4.9999999999999996E-05
0.42000000000000004	4.8E-05
0.4	4.8E-05
0.38	4.9999999999999996E-05
0.36000000000000004	9.9999999999999991E-05
0.34	0.000682
0.32	0.007006
0.3	1.096568
0.28	1.0132219999999998
0.26	1.0131919999999999
0.24000000000000002	1.0131999999999999
0.22	1.013116
0.2	1.013102
0.18000000000000002	1.013116
0.16	1.013132
0.14	1.01308
0.12000000000000001	1.013136
0.1	1.013094
0.08	1.013136
0.060000000000000005	1.013074
0.04	1.0130759999999999
0.02	1.013044
0	1.013124
