V3_BL_n	V4_BL
1.2	-2.2E-05
1.1800000000000002	-1.8E-05
1.1600000000000001	-1.8E-05
1.1400000000000001	-1.8E-05
1.12	-1.6E-05
1.1	-1.8E-05
1.08	-1.8E-05
1.06	-1.6E-05
1.04	-1.8E-05
1.02	-1.8E-05
1	-1.8E-05
0.98000000000000009	-6E-06
0.96000000000000008	-1.2E-05
0.94000000000000006	-1.2E-05
0.92	-1.8E-05
0.9	-1.8E-05
0.88	-2.2E-05
0.86	-1.9999999999999998E-05
0.84000000000000008	-1.8E-05
0.82000000000000006	-1.9999999999999998E-05
0.8	-1.8E-05
0.78	-1.9999999999999998E-05
0.76	-1.9999999999999998E-05
0.74	-1.9999999999999998E-05
0.72000000000000008	-1.8E-05
0.70000000000000007	-1.8E-05
0.68	-1.8E-05
0.66	-1.8E-05
0.64	-1.8E-05
0.62	-1.8E-05
0.6	-1.8E-05
0.58000000000000007	-1.8E-05
0.56	-1.6E-05
0.54	-1.8E-05
0.52	-1.9999999999999998E-05
0.5	-2.6E-05
0.48000000000000004	-2.4E-05
0.46	-2.2E-05
0.44	-2.4E-05
0.42000000000000004	-2.4E-05
0.4	-1.6E-05
0.38	9.6E-05
0.36000000000000004	0.00163
0.34	0.996374
0.32	0.926056
0.3	0.92602999999999991
0.28	0.92601
0.26	0.92596
0.24000000000000002	0.925948
0.22	0.92597
0.2	0.92597
0.18000000000000002	0.92595399999999994
0.16	0.925944
0.14	0.925948
0.12000000000000001	0.92588799999999993
0.1	0.9259139999999999
0.08	0.92587999999999993
0.060000000000000005	0.925898
0.04	0.925882
0.02	0.9259
0	0.925794
